@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.695058,1.838557,1.765705,1.606075,1.826625,1.830941,2.234352,1.861733,1.135275,1.633982,1.786212,1.793274,1.816912,1.794099,1.762929,1.768847,1.569898,1.48617,1.837935,1.889201,17
1.712439,1.859277,1.801951,1.600759,1.834841,1.87855,2.238631,1.943112,1.13268,1.603686,1.838602,1.812244,1.890792,1.799473,1.807906,1.801942,1.564293,1.548962,1.875638,1.944713,17
1.710143,1.857362,1.798307,1.598149,1.833681,1.873715,2.240958,1.937778,1.132535,1.604263,1.833735,1.810043,1.884561,1.798203,1.804391,1.799272,1.562316,1.543213,1.87161,1.939738,17
1.68569,1.814443,1.73936,1.599552,1.798127,1.799986,2.238684,1.85422,1.128953,1.603759,1.761671,1.763287,1.803362,1.764002,1.747243,1.74819,1.569617,1.454994,1.803856,1.864553,17
1.708489,1.853781,1.79188,1.593892,1.831712,1.865196,2.2379,1.920854,1.131253,1.605234,1.82497,1.80641,1.872884,1.796376,1.798127,1.794711,1.559651,1.532973,1.864461,1.930854,17
1.706623,1.828241,1.74837,1.612021,1.819889,1.807182,2.219191,1.829079,1.122579,1.634214,1.770056,1.779101,1.788758,1.781133,1.754416,1.753462,1.564988,1.461277,1.821459,1.872638,17
1.688686,1.808607,1.732275,1.614432,1.794966,1.791573,2.207507,1.824487,1.114955,1.610651,1.756655,1.756603,1.790955,1.758154,1.742233,1.738322,1.573831,1.445138,1.799545,1.858537,17
1.686409,1.808375,1.73514,1.615767,1.79324,1.795784,2.200087,1.81768,1.118114,1.606669,1.758414,1.757831,1.799047,1.75938,1.742105,1.740761,1.580177,1.449286,1.800276,1.860111,17
1.686774,1.823087,1.748044,1.602961,1.809546,1.809183,2.227911,1.823479,1.145252,1.621787,1.762666,1.777162,1.803072,1.782216,1.746109,1.757997,1.583447,1.461119,1.811248,1.86465,17
1.705816,1.861417,1.79426,1.592971,1.846372,1.863807,2.229675,1.874198,1.145223,1.632811,1.817066,1.818402,1.854968,1.814825,1.7914,1.798737,1.563519,1.526396,1.866918,1.922023,17
1.692084,1.84623,1.775668,1.593554,1.831072,1.842996,2.256793,1.891801,1.145682,1.627508,1.796765,1.801036,1.835223,1.799867,1.77311,1.780789,1.565263,1.501396,1.846226,1.900852,17
1.702249,1.853232,1.792945,1.593402,1.830464,1.867307,2.245584,1.926067,1.138207,1.604757,1.823719,1.807385,1.876106,1.798201,1.794716,1.795189,1.5645,1.533594,1.863884,1.929362,17
1.706807,1.840217,1.768972,1.594889,1.827278,1.831137,2.215703,1.834939,1.131665,1.619327,1.790002,1.794085,1.825457,1.7922,1.770901,1.773979,1.559079,1.490188,1.837812,1.894327,17
1.667749,1.810629,1.742512,1.630235,1.794341,1.809184,2.18223,1.820048,1.119773,1.621274,1.766614,1.762832,1.812404,1.765708,1.742157,1.743817,1.596968,1.461269,1.80963,1.866829,17
1.709093,1.871421,1.819411,1.594673,1.843133,1.899645,2.245253,1.957878,1.149735,1.602138,1.855266,1.826633,1.919354,1.812471,1.821774,1.820665,1.570831,1.57316,1.890173,1.961925,17
1.708523,1.856523,1.797215,1.594331,1.834665,1.870323,2.226504,1.905868,1.13342,1.605053,1.828701,1.810733,1.880162,1.800297,1.800181,1.798315,1.560522,1.538213,1.868477,1.934657,17
1.707786,1.837317,1.766218,1.59592,1.825764,1.824433,2.211754,1.812116,1.136625,1.617071,1.783442,1.791648,1.821566,1.790592,1.765821,1.770271,1.559707,1.482145,1.831521,1.8874,17
1.702058,1.824114,1.754943,1.608297,1.81228,1.811907,2.195135,1.795697,1.132098,1.610068,1.771856,1.778038,1.814764,1.778112,1.753739,1.756777,1.570956,1.467109,1.817503,1.874537,17
1.702345,1.839529,1.759221,1.61523,1.835181,1.81447,2.2092,1.785955,1.146003,1.655443,1.77144,1.794515,1.79131,1.800909,1.755917,1.76456,1.57555,1.466479,1.828705,1.872844,17
1.704493,1.840089,1.768657,1.59264,1.82826,1.828431,2.22217,1.831826,1.136394,1.61963,1.78729,1.794146,1.823993,1.792578,1.768765,1.772686,1.555909,1.486761,1.835861,1.891563,17
1.703667,1.841723,1.763219,1.621691,1.837193,1.820346,2.199606,1.78863,1.140861,1.6577,1.777954,1.796912,1.796873,1.802146,1.759689,1.765914,1.577246,1.473232,1.834904,1.879217,17
1.685535,1.818562,1.746847,1.606899,1.805039,1.808341,2.223686,1.840663,1.126269,1.612807,1.766828,1.770948,1.806547,1.771752,1.746168,1.749182,1.57034,1.461206,1.813418,1.869233,17
1.682797,1.8379,1.75973,1.627489,1.831626,1.819138,2.203142,1.785567,1.153965,1.66514,1.770986,1.794352,1.797606,1.803555,1.751331,1.76483,1.596555,1.468999,1.828313,1.870682,17
1.686904,1.852928,1.779099,1.592161,1.841133,1.843532,2.261497,1.85795,1.172966,1.64834,1.788971,1.811885,1.827592,1.817156,1.767322,1.788603,1.579795,1.497784,1.845171,1.891838,17
1.695724,1.851702,1.776551,1.593139,1.842074,1.83712,2.260229,1.863847,1.155247,1.641442,1.791486,1.807041,1.822552,1.808267,1.771363,1.781178,1.559504,1.493776,1.846206,1.895127,17
1.857849,1.978296,1.902283,1.761207,1.975261,1.950007,2.331326,1.932329,1.347201,1.798946,1.916068,1.934109,1.9303,1.937141,1.904656,1.906374,1.714972,1.634792,1.968097,2.011749,17
1.719054,1.873518,1.821614,1.588343,1.847684,1.894894,2.245128,1.942425,1.151229,1.595804,1.85573,1.827448,1.920436,1.810957,1.825868,1.820312,1.554496,1.570501,1.889565,1.963163,17
1.725716,1.842881,1.778676,1.598362,1.83156,1.831917,2.222643,1.839648,1.135202,1.599144,1.799801,1.795269,1.844192,1.785965,1.779987,1.772384,1.539798,1.49535,1.84269,1.905001,17
1.733142,1.843044,1.763318,1.605817,1.841493,1.810538,2.206612,1.773398,1.139864,1.639727,1.776165,1.796389,1.792356,1.797629,1.765459,1.765454,1.549922,1.466801,1.831323,1.879589,17
1.72702,1.862418,1.801874,1.594337,1.844384,1.8668,2.234711,1.907692,1.132288,1.603084,1.834802,1.813501,1.880574,1.799028,1.810416,1.798207,1.539318,1.538618,1.873411,1.94164,17
1.676985,1.808208,1.737506,1.612798,1.793258,1.796743,2.207673,1.820595,1.125032,1.605693,1.757969,1.75862,1.805024,1.76004,1.739892,1.740371,1.577667,1.44944,1.799975,1.859515,17
1.717294,1.878082,1.818136,1.581638,1.858756,1.887679,2.24136,1.90918,1.150772,1.617177,1.846595,1.833188,1.896553,1.821194,1.81998,1.819224,1.54555,1.559729,1.889141,1.953647,17
1.708957,1.86619,1.814682,1.594187,1.840591,1.889127,2.24965,1.947821,1.150387,1.595701,1.847432,1.820952,1.913287,1.805957,1.81452,1.811275,1.561096,1.561306,1.882647,1.95383,17
1.693828,1.844654,1.780343,1.598242,1.832121,1.843114,2.241065,1.861664,1.150419,1.622499,1.795264,1.802928,1.841765,1.801077,1.767558,1.777318,1.563899,1.499366,1.846047,1.898793,17
1.716043,1.839918,1.774932,1.629416,1.838899,1.820606,2.190753,1.755943,1.15493,1.637852,1.780359,1.799163,1.819225,1.799407,1.756209,1.760361,1.567364,1.472885,1.835346,1.881422,17
1.688164,1.818262,1.764062,1.6569,1.806062,1.813785,2.145393,1.743843,1.157723,1.617155,1.777582,1.773089,1.848772,1.772247,1.753095,1.750216,1.608478,1.470042,1.814254,1.876042,17
1.721094,1.845627,1.789087,1.611031,1.830267,1.83613,2.276696,1.850858,1.204909,1.592646,1.793699,1.802686,1.870941,1.797613,1.773056,1.782123,1.581964,1.497168,1.83282,1.895969,17
1.964547,1.869361,1.836679,2.098353,1.83139,1.903524,2.268397,2.14824,1.213244,1.613646,1.85703,1.81877,1.997795,1.816993,1.812008,1.815636,2.08395,1.577627,1.867652,1.939501,17
1.9848,1.847018,1.821637,2.106315,1.818396,1.877164,2.267237,2.131693,1.203681,1.607339,1.848241,1.802364,1.976858,1.79444,1.813218,1.799165,2.076633,1.556874,1.854251,1.932463,17
2.140193,2.030842,1.979551,2.194916,2.042887,2.009198,2.209485,1.789782,1.374854,1.860631,1.953574,2.011062,1.984311,2.043033,1.922775,1.954277,2.159733,1.682859,2.009788,2.02025,17
1.876548,1.930881,1.84761,1.731375,1.949308,1.856662,2.184504,1.56641,1.32179,1.760838,1.825977,1.893248,1.835756,1.906099,1.835547,1.848774,1.675466,1.524969,1.889348,1.920496,17
1.75619,1.860889,1.803845,1.62008,1.855819,1.843689,2.231529,1.81518,1.174222,1.608936,1.814968,1.816549,1.867451,1.804559,1.793706,1.784474,1.543593,1.509655,1.859013,1.919113,17
1.897067,1.549119,1.434102,2.033376,1.529231,1.44973,2.495119,2.07331,1.52646,1.940005,1.437665,1.45914,1.512097,1.502637,1.463133,1.449599,2.00943,1.016762,1.442083,1.510313,17
1.822001,1.51841,1.420814,1.980265,1.468841,1.481302,2.463314,2.143142,1.466011,1.874737,1.455892,1.425024,1.574625,1.452895,1.460902,1.4477,1.984681,1.06014,1.441957,1.539565,17
1.893139,1.893412,1.831675,1.828809,1.856782,1.897996,2.24823,2.063022,1.093622,1.459999,1.888682,1.824799,1.963771,1.799519,1.876007,1.837383,1.780157,1.597211,1.895376,1.988966,17
1.888985,1.878177,1.817159,1.82456,1.847034,1.87761,2.23447,2.030728,1.072179,1.462794,1.871121,1.810722,1.939178,1.785943,1.857905,1.815703,1.76007,1.571647,1.881276,1.972078,17
2.10764,1.778922,1.681196,1.767298,1.769683,1.699909,2.413324,2.036669,1.460673,1.864777,1.698122,1.712755,1.706053,1.698946,1.732966,1.712601,1.722499,1.367926,1.725902,1.801541,17
1.855027,1.521005,1.423387,1.988543,1.481135,1.467083,2.447589,2.113264,1.451307,1.858509,1.461912,1.423571,1.563852,1.443214,1.469885,1.43379,1.958547,1.048392,1.445835,1.544394,17
1.892289,1.890382,1.828466,1.826983,1.854704,1.891722,2.240296,2.052567,1.09104,1.459266,1.882971,1.821505,1.959521,1.796408,1.869939,1.831378,1.775946,1.590229,1.889849,1.981116,17
1.875997,1.873043,1.815237,1.828422,1.838059,1.88244,2.231213,2.044951,1.079873,1.456076,1.868652,1.807546,1.949329,1.782186,1.848726,1.813281,1.775983,1.57408,1.878494,1.968485,17
1.833141,1.51122,1.433554,2.004513,1.462399,1.485205,2.440053,2.140987,1.455855,1.856052,1.47165,1.418597,1.601236,1.43952,1.464949,1.432756,1.981344,1.067418,1.447623,1.549716,17
1.824551,1.526798,1.435252,1.993122,1.490757,1.498529,2.431296,2.113666,1.414252,1.85415,1.473999,1.444742,1.538483,1.477717,1.455745,1.431923,1.960631,1.066107,1.47305,1.547832,17
1.832874,1.511655,1.427005,1.986612,1.464168,1.48229,2.439983,2.133446,1.443391,1.8501,1.467721,1.418727,1.585066,1.439175,1.46412,1.433658,1.96564,1.06281,1.447934,1.54979,17
1.893198,1.893773,1.835626,1.834975,1.85845,1.899311,2.249564,2.055085,1.10525,1.457027,1.88828,1.827132,1.970592,1.801279,1.872768,1.836397,1.784638,1.597245,1.89584,1.988263,17
1.863554,1.854548,1.81786,1.829475,1.829466,1.874798,2.22277,2.018148,1.075088,1.461703,1.865873,1.804816,1.946813,1.778226,1.840781,1.799887,1.763349,1.56543,1.875839,1.962774,17
2.029286,1.747575,1.669895,2.178818,1.707412,1.714471,2.592321,2.301059,1.70134,2.0558,1.699942,1.666855,1.80455,1.688116,1.698406,1.678484,2.165968,1.36898,1.684276,1.765453,17
1.82673,1.513985,1.428827,1.99665,1.477068,1.479817,2.43556,2.100098,1.442059,1.853585,1.457699,1.429679,1.557743,1.457833,1.443675,1.421378,1.966472,1.04608,1.450607,1.533552,17
1.873215,1.890999,1.832862,1.818441,1.854897,1.894117,2.228781,2.045279,1.09985,1.452291,1.878039,1.825349,1.967467,1.802638,1.860416,1.832707,1.776231,1.5903,1.887618,1.969314,17
1.85781,1.852223,1.808012,1.838733,1.823899,1.86664,2.207853,2.013597,1.064024,1.485168,1.853624,1.792594,1.934807,1.770614,1.822244,1.781663,1.760156,1.548675,1.86546,1.949933,17
1.85336,1.533118,1.423485,1.978775,1.505413,1.456219,2.464932,2.071302,1.480901,1.8996,1.43053,1.447042,1.517204,1.4875,1.446381,1.443984,1.970967,1.020275,1.437041,1.507272,17
1.79706,1.50987,1.449814,1.981534,1.450695,1.513595,2.439153,2.154144,1.470422,1.847818,1.48237,1.42437,1.657169,1.439263,1.466531,1.451985,1.983571,1.100557,1.45716,1.570956,17
1.870357,1.891932,1.836696,1.817297,1.85573,1.903592,2.244448,2.045495,1.102469,1.453096,1.882834,1.830082,1.971905,1.807268,1.862497,1.837828,1.779795,1.597307,1.894591,1.981106,17
1.838356,1.890756,1.830389,1.787169,1.850826,1.913987,2.251914,2.067426,1.078697,1.486538,1.882837,1.832358,1.951861,1.817964,1.860924,1.845032,1.771742,1.602488,1.899211,1.983618,17
1.803849,1.514071,1.434266,1.972028,1.453746,1.499171,2.4489,2.161467,1.48002,1.864352,1.466956,1.422035,1.631312,1.443304,1.465104,1.459141,1.991617,1.086891,1.443565,1.551507,17
2.057677,1.781682,1.715463,1.757995,1.764576,1.763027,2.423502,2.064225,1.450589,1.839309,1.733132,1.735342,1.771688,1.717186,1.732677,1.729478,1.727736,1.422296,1.76547,1.846888,17
1.853641,1.886412,1.834087,1.806947,1.852748,1.901974,2.239444,2.019404,1.102415,1.456419,1.873265,1.830179,1.964062,1.810584,1.84782,1.832087,1.774616,1.588974,1.890382,1.972688,17
1.837811,1.877164,1.828382,1.80694,1.840751,1.902688,2.234641,2.033394,1.093181,1.459449,1.869777,1.82242,1.96454,1.803092,1.837766,1.823696,1.778297,1.586566,1.886397,1.969021,17
1.821502,1.519555,1.436965,1.98503,1.456251,1.500146,2.43349,2.179131,1.47093,1.860788,1.483962,1.418125,1.642504,1.432874,1.488741,1.462938,1.99229,1.100565,1.450881,1.5674,17
1.825075,1.512455,1.445883,2.006705,1.469081,1.499127,2.421387,2.124482,1.434207,1.840322,1.482705,1.427887,1.602059,1.44868,1.460103,1.424885,1.966962,1.075931,1.464244,1.559349,17
1.86964,1.88328,1.824892,1.819396,1.847908,1.891841,2.238642,2.041291,1.093808,1.452563,1.872723,1.819655,1.957661,1.797224,1.853655,1.827208,1.779115,1.583945,1.884967,1.971084,17
1.848554,1.856453,1.821132,1.821779,1.828499,1.883517,2.229654,2.024826,1.083174,1.454487,1.866039,1.809645,1.955268,1.785162,1.838225,1.807461,1.772517,1.572391,1.877892,1.963411,17
1.870245,1.552954,1.432859,1.98865,1.534028,1.456297,2.482096,2.05373,1.50104,1.924532,1.429189,1.469048,1.495944,1.515773,1.451457,1.455769,1.979297,1.018027,1.446614,1.502422,17
1.801753,1.514414,1.427512,1.967387,1.475713,1.486864,2.425255,2.098058,1.418062,1.842069,1.456982,1.432504,1.553677,1.462317,1.441455,1.426935,1.946634,1.052447,1.455592,1.535497,17
1.96239,1.992638,1.925536,1.895237,1.950213,1.94559,2.162519,2.155235,1.274398,1.58119,1.939252,1.917451,2.062076,1.908594,1.94147,1.925658,1.883528,1.676896,1.934061,1.953747,17
1.82431,1.882957,1.825415,1.790397,1.84136,1.911819,2.240199,2.071342,1.073686,1.49431,1.877109,1.825909,1.950511,1.813435,1.850531,1.837067,1.778225,1.597535,1.893308,1.975126,17
1.790074,1.518449,1.43848,1.964775,1.456824,1.514922,2.450242,2.166676,1.47309,1.869535,1.473014,1.431575,1.629173,1.456725,1.467505,1.470052,1.99485,1.101042,1.455641,1.561299,17
1.945458,1.670524,1.599712,2.100637,1.626591,1.651337,2.542899,2.242836,1.620393,1.980653,1.627882,1.591591,1.754265,1.609995,1.619913,1.605668,2.093115,1.283963,1.613862,1.704471,17
1.853284,1.896241,1.842385,1.806159,1.857877,1.912125,2.243113,2.048228,1.107317,1.456162,1.884463,1.837004,1.978606,1.817173,1.861224,1.845491,1.78139,1.604597,1.897753,1.978996,17
1.837156,1.887651,1.834458,1.796616,1.849648,1.912785,2.248885,2.04808,1.094385,1.472609,1.877503,1.833162,1.962649,1.818277,1.851788,1.84154,1.780998,1.598723,1.895912,1.978456,17
1.766903,1.50475,1.44521,1.968823,1.452387,1.523318,2.450858,2.154952,1.473661,1.863816,1.473497,1.441265,1.626271,1.467776,1.454459,1.466283,2.003017,1.104459,1.46314,1.556671,17
1.816505,1.529448,1.437785,1.981908,1.490424,1.48441,2.488425,2.104766,1.519601,1.909768,1.438319,1.450197,1.580029,1.487423,1.445186,1.463958,2.004158,1.052106,1.441993,1.52551,17
1.846343,1.898498,1.847864,1.805453,1.86043,1.923424,2.25409,2.04654,1.118056,1.457851,1.889515,1.843749,1.984796,1.82433,1.86094,1.850358,1.786381,1.612287,1.905399,1.98878,17
1.818969,1.874391,1.823826,1.793517,1.83535,1.905689,2.234742,2.047649,1.076122,1.478535,1.868721,1.820611,1.954119,1.806533,1.836803,1.825667,1.775148,1.587568,1.886429,1.968048,17
1.772814,1.519102,1.441796,1.959026,1.457858,1.523594,2.439191,2.164587,1.458447,1.846426,1.476887,1.434989,1.633017,1.456845,1.458537,1.464269,1.984102,1.106616,1.463283,1.56109,17
1.77704,1.526244,1.451626,1.982603,1.486414,1.52468,2.432312,2.111156,1.434053,1.854452,1.470658,1.459485,1.571468,1.498352,1.431942,1.441556,1.976429,1.083506,1.478915,1.541825,17
1.851943,1.890048,1.838505,1.811616,1.852771,1.908697,2.230565,2.044347,1.109793,1.454514,1.879825,1.831591,1.976615,1.81168,1.85235,1.836709,1.784026,1.598381,1.893635,1.974664,17
1.825472,1.861819,1.817758,1.817287,1.824933,1.890654,2.227934,2.04002,1.080434,1.466432,1.859298,1.806789,1.957485,1.789247,1.824863,1.806881,1.781443,1.571846,1.874118,1.956805,17
1.793648,1.542143,1.446509,1.947627,1.494808,1.509793,2.461373,2.124799,1.489335,1.896128,1.453836,1.463392,1.590247,1.502735,1.457725,1.486961,1.990171,1.087004,1.460433,1.535178,17
1.79344,1.520685,1.425355,1.940385,1.468249,1.491404,2.453904,2.130812,1.45927,1.849356,1.455261,1.429928,1.598917,1.44994,1.456912,1.457313,1.959365,1.072749,1.446734,1.545757,17
1.833524,1.874295,1.830658,1.805592,1.842359,1.891079,2.207257,2.0122,1.089997,1.467085,1.862936,1.81936,1.963317,1.802241,1.830156,1.813565,1.761063,1.575077,1.879335,1.952355,17
1.848852,1.891998,1.842838,1.815771,1.854264,1.904552,2.155988,2.055958,1.112767,1.471047,1.877637,1.834309,1.981116,1.817995,1.854181,1.841123,1.788307,1.598188,1.890433,1.948144,17
1.811987,1.840615,1.80799,1.835217,1.813328,1.877811,2.190675,2.0068,1.062562,1.536982,1.845941,1.793436,1.926567,1.781198,1.79344,1.769764,1.765202,1.544933,1.86601,1.936982,17
1.998157,1.758685,1.6744,2.150348,1.721502,1.719404,2.615967,2.282462,1.732385,2.094275,1.673212,1.690631,1.787261,1.730917,1.676406,1.701385,2.18234,1.362383,1.678776,1.736116,17
1.805806,1.537998,1.458237,1.948688,1.468711,1.52821,2.484193,2.192981,1.520912,1.867455,1.490529,1.442533,1.696315,1.447948,1.499738,1.505033,1.995441,1.13612,1.464963,1.592099,17
1.836979,1.866795,1.821515,1.805339,1.836398,1.883423,2.207981,2.005125,1.07545,1.474253,1.858527,1.811375,1.948426,1.793119,1.824968,1.801631,1.75147,1.565062,1.874522,1.951656,17
1.822208,1.850899,1.813318,1.824711,1.819406,1.880591,2.208599,2.014785,1.07253,1.482518,1.851681,1.798765,1.947168,1.78111,1.809994,1.786685,1.768178,1.556371,1.867849,1.947188,17
1.85808,1.556672,1.43253,1.957589,1.531451,1.456556,2.481402,2.062406,1.503249,1.917403,1.426318,1.468393,1.517659,1.510754,1.458372,1.471052,1.967939,1.027968,1.44189,1.502718,17
1.809916,1.515794,1.443445,1.988379,1.483625,1.486822,2.424613,2.071939,1.445716,1.845289,1.457574,1.439209,1.577679,1.466454,1.435425,1.421835,1.954781,1.049706,1.45677,1.534194,17
1.836105,1.875766,1.82529,1.809998,1.838757,1.899869,2.22891,2.036065,1.091717,1.454563,1.868609,1.818945,1.963524,1.798738,1.836858,1.821781,1.779747,1.584529,1.884101,1.965623,17
2.051623,2.116581,2.054257,2.008828,2.090009,2.123867,2.447666,2.206858,1.457848,1.80405,2.080498,2.073486,2.129283,2.075467,2.06355,2.073724,2.016149,1.838884,2.111492,2.168419,17
1.846324,1.556381,1.445351,1.965367,1.526504,1.477265,2.50554,2.076976,1.541028,1.930016,1.431318,1.475709,1.556062,1.516873,1.454117,1.483305,1.994029,1.04718,1.446518,1.515182,17
2.051672,1.743777,1.655366,1.992655,1.763497,1.65698,2.342913,1.734875,1.560318,2.005228,1.621439,1.704392,1.629713,1.739122,1.633996,1.653663,1.950178,1.271288,1.677002,1.704337,17
1.84194,1.908527,1.859582,1.807622,1.870397,1.933502,2.25507,2.04054,1.145245,1.468088,1.890359,1.857815,1.996718,1.842815,1.860101,1.863432,1.80463,1.621254,1.910461,1.985412,17
1.809459,1.879275,1.836299,1.807766,1.838585,1.919938,2.244893,2.05475,1.10955,1.478555,1.872988,1.830853,1.977412,1.818144,1.833445,1.833781,1.801849,1.599303,1.892647,1.971077,17
1.775714,1.522651,1.450608,1.960434,1.457759,1.520086,2.451511,2.174532,1.493523,1.863666,1.471366,1.437137,1.661785,1.459962,1.461149,1.475264,2.000151,1.109336,1.452351,1.552357,17
1.778752,1.515653,1.431896,1.9531,1.471232,1.501116,2.433159,2.107985,1.431125,1.84075,1.456936,1.437738,1.575174,1.466768,1.436474,1.438985,1.953865,1.066972,1.457939,1.538927,17
1.830598,1.878068,1.833649,1.815012,1.84033,1.90642,2.234832,2.046459,1.105964,1.458885,1.870811,1.824091,1.977135,1.805768,1.83595,1.826101,1.789842,1.590567,1.886932,1.965931,17
1.828303,1.883112,1.846861,1.807709,1.846778,1.926009,2.260385,2.063608,1.121873,1.464478,1.888458,1.842537,1.987067,1.824621,1.857484,1.851007,1.805824,1.615587,1.904207,1.986421,17
1.889425,1.606902,1.493242,1.839042,1.590626,1.523702,2.467838,2.013369,1.466461,1.885199,1.474223,1.542183,1.539096,1.574266,1.502076,1.538715,1.861403,1.10871,1.515158,1.56274,17
1.75009,1.519918,1.464111,1.972069,1.461955,1.54801,2.443058,2.153739,1.469224,1.854093,1.482672,1.453171,1.649894,1.482909,1.442132,1.464651,1.998515,1.119758,1.477598,1.564485,17
1.823599,1.866819,1.825255,1.815182,1.831196,1.896644,2.222841,2.031022,1.092227,1.465418,1.863053,1.813802,1.966465,1.794828,1.823089,1.808145,1.777754,1.576904,1.878578,1.957682,17
1.807645,1.87063,1.831889,1.820761,1.830686,1.912897,2.243173,2.056766,1.109046,1.474075,1.867606,1.822128,1.978128,1.808516,1.826513,1.824305,1.807559,1.591162,1.886339,1.965859,17
1.784512,1.520395,1.442998,1.981481,1.46219,1.50998,2.444952,2.160704,1.49245,1.882436,1.460979,1.437104,1.624448,1.471783,1.449207,1.463461,2.013171,1.088758,1.447355,1.53445,17
1.791268,1.518812,1.430693,1.960676,1.465267,1.498533,2.463714,2.142016,1.477588,1.866808,1.454524,1.433602,1.602774,1.460537,1.449264,1.457802,1.98524,1.074883,1.445894,1.540179,17
1.842799,1.904617,1.859211,1.822932,1.863183,1.93852,2.271397,2.074849,1.144208,1.464611,1.898031,1.852478,2.00627,1.834909,1.866204,1.862538,1.817063,1.627744,1.913584,1.99746,17
1.838605,1.893312,1.847107,1.815351,1.853644,1.924954,2.256853,2.060387,1.124379,1.462352,1.886019,1.840739,1.990505,1.82296,1.853676,1.84761,1.802744,1.611708,1.902703,1.985331,17
