@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.77022,1.76962,1.837376,1.82563,1.774045,1.472949,1.739071,1.837801,1.592417,1.632326,1.811296,1.818336,2.028271,1.760571,1.195021,1.804779,1.874515,1.833092,40
1.763108,1.768679,1.826318,1.814811,1.755104,1.460396,1.741079,1.833115,1.568879,1.609787,1.801938,1.800162,2.012338,1.753011,1.181099,1.800604,1.872323,1.824267,40
1.783039,1.778832,1.839241,1.830069,1.763828,1.488135,1.744861,1.852696,1.580939,1.621242,1.816759,1.829164,2.039947,1.746881,1.18373,1.820654,1.880539,1.836026,40
1.786928,1.787714,1.83504,1.831284,1.755416,1.492118,1.753172,1.858646,1.569041,1.605759,1.815492,1.826199,2.034885,1.736304,1.19208,1.824451,1.883106,1.833569,40
1.812701,1.793708,1.822772,1.825021,1.753627,1.514196,1.757992,1.887017,1.55391,1.611256,1.816005,1.837298,2.07411,1.730621,1.173932,1.852216,1.889907,1.831429,40
1.757184,1.743206,1.793482,1.783268,1.759564,1.448239,1.713354,1.825964,1.580353,1.633013,1.774539,1.788599,2.052974,1.746636,1.164487,1.791234,1.848083,1.794214,40
1.776078,1.744601,1.802706,1.782147,1.804964,1.451181,1.731329,1.843492,1.58025,1.674176,1.787636,1.783307,2.031127,1.820163,1.161306,1.808423,1.869045,1.817729,40
1.826185,1.817347,1.863136,1.856511,1.770412,1.521815,1.795126,1.901547,1.529146,1.60726,1.85363,1.84081,2.059386,1.780543,1.195266,1.867151,1.929097,1.880571,40
1.831143,1.832821,1.836856,1.835318,1.788244,1.520177,1.813129,1.907046,1.572159,1.637724,1.831902,1.815733,2.102647,1.806402,1.257227,1.869803,1.928077,1.853741,40
1.864057,1.872507,1.862861,1.866592,1.8053,1.560391,1.851088,1.941332,1.59312,1.650362,1.860646,1.8436,2.130398,1.82225,1.306062,1.903798,1.959315,1.87993,40
1.567325,1.506657,1.483479,1.510664,1.570557,1.214099,1.45019,1.648568,1.466945,1.523936,1.50036,1.592322,1.801192,1.522424,0.4112,1.620161,1.61125,1.497194,40
1.586265,1.54149,1.52735,1.540913,1.588028,1.242774,1.479714,1.670634,1.495927,1.533365,1.528866,1.612352,1.822818,1.540469,0.485332,1.639595,1.63253,1.526192,40
1.017919,1.087678,1.143942,1.113291,1.390682,0.303898,1.072405,1.087661,1.707887,1.692048,1.061566,1.068248,1.812933,1.410183,1.154874,1.037942,1.220119,1.088779,40
1.063878,1.071675,1.076419,1.083691,1.429696,0.438676,1.035225,1.13214,1.715197,1.711012,1.028282,1.120086,1.878713,1.397295,1.129445,1.080842,1.193239,1.03135,40
1.575043,1.509255,1.480918,1.523549,1.58209,1.226662,1.453308,1.653862,1.468156,1.534046,1.508273,1.606354,1.805511,1.520689,0.458718,1.624228,1.61715,1.504403,40
1.553559,1.486853,1.507082,1.50278,1.567713,1.189481,1.434527,1.63168,1.455485,1.520149,1.501496,1.581322,1.777948,1.523292,0.368205,1.597831,1.596936,1.506423,40
1.097841,1.041205,1.059682,1.072093,1.43786,0.467968,1.022471,1.158102,1.669085,1.715755,1.039717,1.139805,1.874853,1.401213,1.063207,1.104357,1.199421,1.050427,40
1.126909,1.111958,1.06433,1.098406,1.434666,0.584696,1.045087,1.207111,1.698126,1.689221,1.037735,1.176601,1.946255,1.364249,1.109802,1.154781,1.203499,1.022272,40
1.574052,1.526481,1.517706,1.531874,1.568934,1.226471,1.467867,1.657402,1.466271,1.508619,1.520853,1.603356,1.803907,1.522063,0.435467,1.626684,1.623363,1.518587,40
1.589193,1.54351,1.531592,1.553602,1.580521,1.251589,1.480171,1.671276,1.473502,1.510494,1.53727,1.626296,1.82059,1.520418,0.48525,1.640215,1.635461,1.532807,40
1.119092,1.07461,1.029751,1.079811,1.441467,0.528043,1.044216,1.185037,1.671306,1.70826,1.033153,1.148868,1.899025,1.39953,1.088741,1.138802,1.214919,1.033628,40
1.017533,1.066671,1.116329,1.0893,1.401048,0.277214,1.050464,1.089479,1.698126,1.697836,1.041467,1.059124,1.818524,1.411919,1.132156,1.033633,1.202568,1.068687,40
1.561326,1.504469,1.493712,1.514951,1.567685,1.21225,1.443512,1.640483,1.464103,1.511514,1.501867,1.597897,1.798633,1.511722,0.396165,1.613211,1.604926,1.496879,40
1.556071,1.50109,1.506272,1.511444,1.572375,1.201777,1.441678,1.637733,1.484297,1.529875,1.50247,1.587787,1.793199,1.521953,0.421193,1.604709,1.600983,1.502871,40
1.19669,1.134223,1.099563,1.146921,1.507041,0.664411,1.116545,1.256044,1.715358,1.768509,1.112024,1.222336,1.937233,1.469298,1.148898,1.210499,1.281675,1.114015,40
1.365492,1.409636,1.40021,1.433927,1.077912,0.961791,1.357488,1.472971,1.41395,1.426062,1.401076,1.40148,1.936783,1.041866,1.097011,1.426862,1.501739,1.410666,40
1.542603,1.486542,1.49178,1.498702,1.564968,1.177798,1.4364,1.623129,1.458397,1.517381,1.49236,1.567533,1.765202,1.526037,0.38739,1.589518,1.595911,1.496693,40
1.563301,1.513067,1.5101,1.519407,1.551302,1.210783,1.457548,1.644285,1.459628,1.503504,1.514781,1.589123,1.788033,1.516918,0.411311,1.614102,1.592842,1.515043,40
1.029177,1.022128,1.16324,1.076952,1.424642,0.171759,1.051848,1.070358,1.697213,1.746943,1.073485,1.054654,1.776175,1.471858,1.084932,1.021284,1.216808,1.123553,40
1.077454,1.229431,1.307543,1.279405,1.313234,0.47196,1.236193,1.159277,1.685449,1.665234,1.226882,1.121903,1.761545,1.38314,1.26882,1.104113,1.358386,1.271934,40
1.748449,1.720768,1.804929,1.7861,1.831108,1.424495,1.712135,1.81511,1.518612,1.613577,1.779658,1.772826,1.796622,1.833334,1.211553,1.777239,1.844146,1.819122,40
1.592956,1.538943,1.552472,1.551476,1.597939,1.25077,1.479828,1.668111,1.501865,1.542597,1.543784,1.62965,1.823115,1.550119,0.504119,1.641782,1.637208,1.543036,40
1.594612,1.541304,1.521091,1.547284,1.585355,1.250435,1.48457,1.67765,1.465382,1.51881,1.535135,1.619852,1.819781,1.532596,0.482661,1.64486,1.639796,1.532857,40
1.147661,1.090138,1.117935,1.107653,1.467394,0.567982,1.06792,1.206207,1.691507,1.734085,1.085205,1.180535,1.907139,1.439955,1.077898,1.158861,1.238146,1.096017,40
1.104269,1.07671,1.119335,1.09737,1.451664,0.48559,1.057148,1.164847,1.702551,1.730991,1.068939,1.142536,1.881755,1.435804,1.097176,1.114319,1.221721,1.084496,40
1.550409,1.491925,1.503844,1.503834,1.564765,1.193381,1.433454,1.629477,1.470787,1.517145,1.49718,1.583962,1.786096,1.516604,0.379903,1.598695,1.594809,1.497826,40
1.566603,1.50861,1.525425,1.527376,1.575963,1.213627,1.452525,1.645314,1.461463,1.51305,1.519889,1.600901,1.791824,1.523021,0.432388,1.610418,1.612357,1.523073,40
1.078518,1.101352,1.173009,1.142668,1.419355,0.454186,1.084552,1.139369,1.692579,1.700523,1.103573,1.134931,1.8421,1.421054,1.119371,1.093078,1.245238,1.129131,40
1.111854,1.086757,1.132576,1.122334,1.459708,0.518212,1.063629,1.171804,1.707632,1.73285,1.085995,1.165166,1.882679,1.429835,1.116053,1.118275,1.2298,1.100427,40
1.559702,1.507409,1.514342,1.51801,1.571886,1.209125,1.446579,1.640681,1.477933,1.51719,1.508055,1.595466,1.795726,1.520069,0.413669,1.609252,1.604594,1.50648,40
1.559831,1.506579,1.505986,1.512431,1.561444,1.208936,1.444613,1.640519,1.461295,1.502328,1.503461,1.595181,1.797162,1.512978,0.360157,1.613526,1.603537,1.498832,40
1.018661,1.102242,1.221707,1.159877,1.364426,0.214489,1.128968,1.081962,1.677264,1.696963,1.132743,1.049887,1.74633,1.439246,1.161783,1.028819,1.276001,1.187603,40
1.012834,1.054654,1.129725,1.088956,1.416635,0.221473,1.055272,1.07841,1.709471,1.72263,1.050708,1.050326,1.798643,1.439745,1.14011,1.019669,1.207366,1.085817,40
1.574378,1.52068,1.506653,1.529803,1.57315,1.226802,1.46175,1.657067,1.466259,1.516583,1.517166,1.605249,1.804306,1.518943,0.441391,1.625176,1.620003,1.514612,40
1.556496,1.501704,1.510171,1.506704,1.560454,1.201007,1.442441,1.636364,1.459382,1.502258,1.501844,1.588273,1.792713,1.518694,0.34124,1.609303,1.601145,1.499514,40
1.02902,1.031992,1.081968,1.05554,1.394443,0.277126,1.024324,1.093092,1.667888,1.689937,1.023136,1.0655,1.811561,1.405608,1.06307,1.045321,1.189719,1.047012,40
1.043162,1.025969,1.066237,1.04268,1.403612,0.31302,1.016593,1.107723,1.665481,1.694937,1.015647,1.075048,1.83466,1.409048,1.046737,1.059887,1.185464,1.034781,40
1.585207,1.52959,1.505147,1.534341,1.575121,1.239537,1.471265,1.667824,1.457463,1.51117,1.522014,1.613007,1.814332,1.522341,0.437813,1.638185,1.62896,1.517169,40
1.575921,1.523342,1.509866,1.52712,1.566126,1.224243,1.467722,1.659728,1.456428,1.509982,1.518557,1.599009,1.798509,1.522509,0.417657,1.62852,1.624259,1.517621,40
1.561716,1.592135,1.728675,1.657471,1.846872,1.189018,1.62531,1.598621,1.828844,1.875892,1.653396,1.590607,1.266425,1.922553,0.989545,1.57586,1.737823,1.703476,40
1.072661,1.108938,1.205209,1.148584,1.419753,0.381645,1.125913,1.134355,1.696305,1.725842,1.12884,1.092876,1.805522,1.472787,1.150187,1.082709,1.277161,1.174291,40
1.042662,1.02268,1.069441,1.03899,1.406717,0.287561,1.018283,1.109713,1.658604,1.696443,1.016825,1.062167,1.829348,1.418287,1.045908,1.056386,1.187262,1.043223,40
1.563732,1.502248,1.499702,1.507403,1.569208,1.203769,1.448445,1.645118,1.45772,1.518389,1.503356,1.584838,1.792272,1.52752,0.384015,1.612972,1.60787,1.50511,40
1.569453,1.511611,1.504454,1.51617,1.556446,1.214034,1.4565,1.651691,1.437528,1.494649,1.510824,1.593978,1.793583,1.514561,0.354668,1.622356,1.615256,1.50933,40
1.093524,1.048876,1.040861,1.067421,1.401768,0.455235,1.02971,1.16277,1.618856,1.668232,1.0345,1.12405,1.860583,1.382018,1.016188,1.117099,1.208776,1.04457,40
1.056188,1.034297,1.056998,1.04353,1.396522,0.360177,1.00971,1.13011,1.639893,1.669396,1.012552,1.084618,1.851809,1.387397,1.021069,1.078104,1.182096,1.028835,40
1.557807,1.495972,1.50099,1.501338,1.575606,1.193642,1.443169,1.634588,1.469238,1.531794,1.498929,1.57542,1.78863,1.536874,0.389631,1.60489,1.602875,1.503206,40
1.576022,1.523781,1.52304,1.525795,1.570024,1.221714,1.468603,1.658353,1.456313,1.506963,1.521242,1.597059,1.801424,1.531664,0.409628,1.626882,1.623732,1.522663,40
1.053403,1.040784,1.063956,1.043892,1.400854,0.324618,1.028204,1.124416,1.652945,1.688797,1.015562,1.060167,1.833328,1.407614,1.056086,1.070967,1.192401,1.041856,40
1.022459,1.082079,1.196134,1.125525,1.458083,0.176745,1.11826,1.076532,1.753627,1.783218,1.103755,1.036182,1.766159,1.528158,1.207221,1.018995,1.258905,1.158601,40
1.554509,1.489208,1.478213,1.490603,1.568927,1.186604,1.441013,1.635928,1.453588,1.52491,1.4886,1.568024,1.778181,1.535671,0.357691,1.604714,1.600796,1.491067,40
1.569209,1.504729,1.493161,1.512495,1.56363,1.211623,1.452009,1.64984,1.43862,1.505551,1.506716,1.592154,1.792096,1.518552,0.373867,1.619333,1.613397,1.506449,40
1.076236,1.0084,1.103102,1.047003,1.433149,0.332116,1.028837,1.126213,1.655777,1.731293,1.052033,1.088929,1.820042,1.454275,1.016671,1.074864,1.206914,1.088535,40
1.034844,1.113522,1.256845,1.175963,1.439155,0.231488,1.161726,1.084805,1.74643,1.778959,1.159224,1.054523,1.74521,1.530416,1.226939,1.030125,1.300759,1.222285,40
2.424172,2.38739,2.424189,2.409317,2.467613,2.207312,2.350253,2.343562,2.404763,2.452118,2.39495,2.417582,2.396567,2.441408,1.858528,2.438568,2.464622,2.423128,40
1.915714,1.914768,1.957615,1.961259,1.543644,1.936583,1.872007,1.981435,1.671442,1.345549,1.94912,1.96913,2.171409,1.824661,1.674257,1.956367,1.684837,1.959806,39
1.846335,1.840346,1.869792,1.87903,1.447281,1.868368,1.792265,1.91409,1.595238,1.241677,1.866989,1.897011,2.139132,1.737351,1.597493,1.886896,1.581397,1.873697,39
1.86833,1.852394,1.875194,1.888886,1.467224,1.88892,1.798141,1.939449,1.587874,1.245249,1.874677,1.919653,2.171535,1.734766,1.590584,1.911015,1.612858,1.878195,39
1.856302,1.837231,1.849081,1.864022,1.448269,1.873618,1.785301,1.927111,1.57848,1.236199,1.853645,1.89721,2.172121,1.727387,1.580427,1.898567,1.584285,1.856491,39
1.813904,1.801918,1.853818,1.847146,1.44376,1.826275,1.768282,1.878992,1.585826,1.263738,1.845531,1.855033,2.096344,1.763953,1.570993,1.852937,1.559017,1.862365,39
1.827839,1.808144,1.829572,1.835879,1.420188,1.840537,1.76527,1.896555,1.569667,1.236825,1.832721,1.861838,2.132275,1.727636,1.558967,1.869956,1.551097,1.840654,39
1.864831,1.831958,1.833813,1.851137,1.439029,1.877588,1.783348,1.934157,1.57722,1.247421,1.849541,1.89504,2.181475,1.731345,1.5707,1.907723,1.562651,1.851567,39
1.877548,1.85911,1.862948,1.883833,1.448516,1.896925,1.808398,1.946314,1.58672,1.234172,1.87619,1.915675,2.188794,1.737029,1.608181,1.918849,1.577947,1.87822,39
1.885712,1.860491,1.875583,1.893844,1.475706,1.906287,1.805527,1.95467,1.602963,1.263225,1.883289,1.934178,2.196518,1.741747,1.604369,1.926514,1.601112,1.884668,39
1.890821,1.867064,1.847022,1.873708,1.461718,1.906454,1.811486,1.962799,1.59562,1.250896,1.864127,1.918026,2.220613,1.732149,1.607191,1.933302,1.595792,1.860066,39
1.860003,1.824929,1.832745,1.843875,1.438993,1.871689,1.776664,1.928857,1.581094,1.253781,1.844679,1.889882,2.172386,1.734725,1.560798,1.903368,1.555365,1.847449,39
1.851383,1.837627,1.858336,1.867828,1.436838,1.871476,1.789937,1.917962,1.593558,1.238648,1.862155,1.894505,2.160091,1.738892,1.592664,1.893186,1.557505,1.866958,39
2.038331,2.050237,2.113156,2.089957,1.722366,2.033467,2.060354,2.087589,2.133272,1.93428,2.09665,2.04382,1.567774,2.051037,1.735219,2.062768,1.853977,2.130404,39
1.932151,1.968716,2.069759,2.032599,1.687111,1.92372,1.997854,1.97935,1.855171,1.624423,2.040016,1.935855,1.769645,2.064826,1.817214,1.952974,1.770803,2.092807,39
1.821918,1.810397,1.843138,1.845204,1.422391,1.837813,1.77185,1.886862,1.585099,1.24243,1.843363,1.860602,2.117651,1.74457,1.577457,1.86221,1.536849,1.854278,39
1.829147,1.806961,1.83524,1.837306,1.426106,1.840126,1.769697,1.894954,1.575203,1.247181,1.840098,1.859676,2.126013,1.748994,1.565763,1.869583,1.536393,1.85153,39
1.827384,1.815963,1.840963,1.845457,1.424453,1.843748,1.774502,1.892993,1.589077,1.241333,1.842215,1.863781,2.133338,1.739208,1.58481,1.866439,1.536474,1.851015,39
1.833818,1.797079,1.845176,1.818639,1.637162,1.830913,1.7909,1.875987,2.037568,1.819051,1.833454,1.844557,1.828679,1.954302,1.551622,1.851647,1.542421,1.852691,39
1.848051,1.82008,1.824741,1.837575,1.433373,1.858962,1.775059,1.916666,1.579024,1.249883,1.836615,1.873696,2.165602,1.733464,1.571525,1.888551,1.548947,1.841245,39
1.845816,1.836766,1.871394,1.875974,1.445831,1.865485,1.790842,1.913766,1.586142,1.238847,1.867742,1.894619,2.143313,1.745803,1.585929,1.889037,1.583669,1.876017,39
1.834895,1.810432,1.826561,1.832895,1.418458,1.84831,1.766834,1.901553,1.581313,1.243105,1.83411,1.866619,2.143629,1.733171,1.560531,1.877724,1.530772,1.839707,39
1.835975,1.866079,1.938788,1.919387,1.53679,1.845058,1.860789,1.892401,1.72739,1.430001,1.912245,1.866841,1.832394,1.879515,1.676393,1.865291,1.637483,1.944605,39
1.86317,1.85268,1.845082,1.865603,1.454077,1.877923,1.801548,1.93626,1.585711,1.241544,1.851248,1.891753,2.178281,1.728476,1.604167,1.903913,1.60198,1.852429,39
1.839533,1.83257,1.883446,1.880652,1.452834,1.858401,1.795303,1.902651,1.608903,1.269513,1.877364,1.888548,2.11831,1.770343,1.603655,1.878434,1.568439,1.891565,39
1.856132,1.832411,1.862059,1.869202,1.455792,1.871663,1.786496,1.924088,1.586402,1.257888,1.864559,1.899263,2.152831,1.747664,1.57794,1.897566,1.581058,1.872396,39
1.854526,1.836295,1.854196,1.865955,1.438068,1.871591,1.790895,1.921468,1.587327,1.243287,1.861784,1.89241,2.156356,1.73961,1.592367,1.894568,1.558659,1.868076,39
1.864225,1.893659,1.972255,1.955436,1.508502,1.882385,1.88396,1.91739,1.701688,1.370933,1.955804,1.906774,1.949191,1.876252,1.697678,1.897163,1.615391,1.985991,39
1.840531,1.828049,1.873988,1.874163,1.4588,1.858542,1.785798,1.906317,1.600056,1.266437,1.867687,1.890464,2.141427,1.757967,1.593433,1.87968,1.580142,1.879472,39
1.855192,1.831933,1.855915,1.866926,1.46037,1.871836,1.780925,1.925382,1.586585,1.257379,1.856561,1.901249,2.16569,1.73317,1.576639,1.896405,1.594139,1.861468,39
1.824672,1.808772,1.850142,1.850627,1.451367,1.839051,1.766002,1.892939,1.584066,1.2597,1.842653,1.869843,2.131523,1.74347,1.571194,1.863735,1.577269,1.854237,39
1.884404,1.857499,1.945495,1.901627,1.543162,1.872141,1.871421,1.92548,2.01721,1.821851,1.922602,1.894308,1.903957,1.886001,1.892371,1.900809,1.640624,1.955076,39
1.810148,1.793184,1.834894,1.83263,1.43409,1.821305,1.757752,1.875873,1.581166,1.260268,1.830929,1.846779,2.104007,1.748886,1.565561,1.84771,1.544526,1.845679,39
1.808025,1.795269,1.837299,1.83786,1.434648,1.81951,1.758896,1.875964,1.576682,1.259551,1.830764,1.847708,2.077204,1.738074,1.561164,1.845603,1.565878,1.845825,39
1.872378,1.853812,1.852243,1.873861,1.462791,1.889378,1.802305,1.942077,1.600775,1.258877,1.862625,1.90658,2.194505,1.735425,1.614014,1.910211,1.586849,1.863947,39
1.892267,1.866521,1.86003,1.891947,1.475295,1.91162,1.814021,1.960547,1.609324,1.272138,1.880106,1.931423,2.212951,1.739072,1.628884,1.929284,1.594516,1.879469,39
1.888875,1.868713,1.83161,1.881234,1.744628,1.910579,1.820927,1.955071,2.106923,1.868494,1.8495,1.918386,1.964399,1.965127,1.648976,1.918824,1.621375,1.850173,39
1.953054,1.983104,2.093414,2.055292,1.786519,1.943612,2.016035,1.99551,1.971927,1.768064,2.053241,1.965147,1.688352,2.125392,1.872863,1.966827,1.822147,2.106235,39
1.892343,1.848242,1.850275,1.86458,1.453819,1.898078,1.807846,1.959392,1.580634,1.271169,1.874689,1.907561,2.196895,1.765541,1.590119,1.932615,1.561351,1.881722,39
2.634147,2.606058,2.650725,2.642883,2.481463,2.644846,2.565376,2.556623,2.633671,2.461982,2.621861,2.650207,2.613273,2.633575,2.372991,2.642056,2.464292,2.645667,39
1.864218,1.83596,1.829417,1.865004,1.458824,1.880246,1.793932,1.929203,1.600853,1.276685,1.856585,1.897876,2.17728,1.742796,1.619075,1.89914,1.562079,1.859783,39
1.876969,1.845785,1.847724,1.870143,1.475022,1.888886,1.795667,1.948602,1.586612,1.27101,1.86013,1.909173,2.192929,1.736882,1.596107,1.914693,1.606525,1.86341,39
1.828242,1.829191,1.885032,1.88516,1.463774,1.845659,1.792218,1.895244,1.595482,1.268313,1.872193,1.880105,2.106206,1.758935,1.610289,1.863054,1.605562,1.889909,39
1.877124,1.849718,1.842136,1.871432,1.49034,1.889693,1.801793,1.946867,1.618115,1.307018,1.85834,1.907276,2.190468,1.746064,1.620059,1.910934,1.608046,1.860611,39
2.166001,2.177368,2.239494,2.180445,1.892838,2.137732,2.214145,2.206789,2.224886,2.057321,2.214424,2.126529,1.635101,2.281468,1.820348,2.20332,2.007247,2.253144,39
1.921061,1.918262,1.838355,1.88018,1.751339,1.940489,1.85903,1.999117,2.118977,1.859613,1.853572,1.926328,2.041035,2.001853,1.62555,1.979205,1.666796,1.842129,39
1.866661,1.852448,1.873393,1.858783,1.690523,1.888819,1.810356,1.915259,2.104371,1.832954,1.847909,1.914897,1.941406,1.954605,1.579326,1.903299,1.603443,1.841316,39
1.920848,1.905541,1.835538,1.871688,1.464887,1.923616,1.858681,2.000261,1.570785,1.240114,1.867251,1.911545,2.244893,1.774543,1.606148,1.981464,1.66141,1.858443,39
1.980638,1.972477,1.879022,1.931817,1.548595,1.982945,1.922698,2.063639,1.623155,1.31312,1.914699,1.968134,2.302959,1.818413,1.682134,2.040646,1.764956,1.901414,39
1.934521,1.92744,1.864833,1.888492,1.46472,1.937931,1.87596,2.016464,1.570943,1.223764,1.885251,1.923341,2.263399,1.776986,1.614354,1.996898,1.67756,1.877095,39
1.848408,1.908477,1.941779,1.919731,1.514641,1.844272,1.912757,1.914306,1.691119,1.38889,1.917193,1.836437,1.903885,1.910404,1.698366,1.893609,1.702503,1.949736,39
1.864031,1.863301,1.824124,1.859579,1.426668,1.87528,1.817991,1.939853,1.537588,1.181834,1.844697,1.875191,2.18623,1.731537,1.602463,1.915105,1.619469,1.844475,39
1.803745,1.790199,1.807111,1.806743,1.399183,1.813432,1.750559,1.872755,1.563939,1.225224,1.80655,1.828207,2.115319,1.725811,1.541393,1.848143,1.528117,1.814783,39
1.823456,1.836548,1.90812,1.888746,1.514905,1.837022,1.819018,1.880605,1.701271,1.391356,1.883,1.866626,1.881443,1.845428,1.622464,1.858548,1.598868,1.907412,39
2.634268,2.617129,2.660947,2.652892,2.488452,2.651252,2.56736,2.559772,2.641807,2.455864,2.622524,2.663388,2.624412,2.624769,2.368623,2.648311,2.492239,2.640568,39
1.828187,1.807276,1.822968,1.829425,1.424357,1.84404,1.758634,1.896595,1.582615,1.238844,1.825047,1.866335,2.148471,1.725372,1.552204,1.87311,1.542625,1.827796,39
1.849364,1.832339,1.851089,1.859779,1.437736,1.868383,1.781174,1.918559,1.582774,1.232274,1.852702,1.893803,2.165718,1.732317,1.569972,1.895489,1.57118,1.855185,39
1.85233,1.829428,1.84814,1.858146,1.456855,1.86804,1.774615,1.925765,1.574005,1.24362,1.845808,1.89766,2.167956,1.724552,1.554991,1.898491,1.607746,1.84792,39
1.829801,1.823175,1.854687,1.8601,1.438079,1.849876,1.774644,1.899507,1.583243,1.235054,1.847273,1.880694,2.122418,1.72848,1.568717,1.874145,1.583448,1.853488,39
1.888478,1.882136,1.917679,1.917359,1.529601,1.905382,1.838849,1.954648,1.667194,1.345839,1.907421,1.934101,2.184353,1.812913,1.649106,1.929773,1.654712,1.915826,39
1.842908,1.830737,1.860378,1.867195,1.458261,1.862721,1.776821,1.914967,1.584197,1.243147,1.851411,1.896829,2.153807,1.728784,1.566598,1.888574,1.609753,1.855136,39
1.843519,1.825296,1.850087,1.854154,1.43661,1.859741,1.777917,1.912489,1.576181,1.233649,1.850265,1.884856,2.154958,1.740627,1.561464,1.889944,1.569216,1.855705,39
1.847718,1.824126,1.840004,1.847477,1.436741,1.863216,1.7727,1.918383,1.574792,1.23514,1.842261,1.88759,2.166891,1.729187,1.552551,1.895159,1.573166,1.844328,39
1.97938,1.9867,2.05947,2.034336,1.685661,1.978624,1.988691,2.03304,1.868389,1.625202,2.036384,1.997135,1.772507,2.01273,1.766829,2.012247,1.780433,2.069894,39
