@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.771551,1.760943,1.487759,1.933682,1.798524,1.817556,1.803826,1.826378,1.437956,1.452287,1.792751,1.908127,27
2.525916,1.950809,1.736172,1.744618,1.862223,1.8839,1.924278,1.92509,1.693442,1.585096,1.925116,2.015205,27
2.490898,1.927879,1.717808,1.719234,1.825175,1.842339,1.900297,1.89823,1.672188,1.557766,1.910757,1.9912,27
2.493962,1.949837,1.748355,1.700263,1.854466,1.855863,1.902423,1.91459,1.693978,1.571833,1.865419,2.009052,27
2.510139,1.971102,1.774339,1.70102,1.86398,1.873818,1.921082,1.914752,1.709223,1.586205,1.880597,2.022262,27
2.476177,1.958163,1.767022,1.678136,1.840073,1.847693,1.908925,1.900265,1.7002,1.569762,1.869547,2.00591,27
2.400002,1.853728,1.654322,1.609758,1.813399,1.789807,1.900215,1.861737,1.569621,1.51809,1.85956,1.941751,27
2.413921,1.878775,1.696141,1.596705,1.825632,1.801898,1.920746,1.863982,1.604891,1.545241,1.906277,1.937151,27
2.424737,1.948931,1.778895,1.656455,1.883795,1.878984,1.935118,1.932102,1.693696,1.627052,1.936472,1.999667,27
2.684073,1.488357,1.20365,1.988284,1.531626,1.502708,1.622143,1.619293,1.117197,1.158099,2.042733,1.70346,27
2.633833,1.565784,1.32174,1.901091,1.507832,1.50614,1.612979,1.575702,1.229928,1.145942,1.98275,1.684099,27
2.430452,1.863481,1.66838,1.623265,1.816226,1.809077,1.905027,1.872011,1.5842,1.530966,1.850789,1.950006,27
2.464148,1.942954,1.750235,1.635303,1.854476,1.864343,1.9349,1.893299,1.673398,1.572906,1.87499,1.989835,27
2.761492,1.894597,1.693131,1.943769,1.933275,1.911943,1.790816,1.96666,1.601839,1.643793,1.944247,2.027536,27
2.599119,1.528343,1.28751,1.845477,1.485416,1.465326,1.597982,1.545928,1.177715,1.116988,1.976372,1.648004,27
2.429338,1.911099,1.714667,1.657913,1.811697,1.81432,1.90725,1.872627,1.642234,1.541985,1.909243,1.970617,27
2.413238,1.878334,1.683758,1.623859,1.811386,1.800211,1.909818,1.864307,1.612369,1.536358,1.895175,1.940161,27
2.64482,1.716174,1.435002,2.110464,1.674551,1.663618,1.523157,1.729886,1.398259,1.273109,2.131559,1.850658,27
2.747552,1.827398,1.613618,1.949858,1.89587,1.865466,1.797098,1.975278,1.550226,1.62279,1.920462,2.005073,27
2.433682,1.925932,1.743148,1.61108,1.854486,1.851865,1.953033,1.885458,1.647352,1.574756,1.897935,1.977454,27
2.438889,1.920314,1.735171,1.633983,1.843458,1.851845,1.955866,1.880308,1.648953,1.569186,1.912339,1.966992,27
2.703459,1.663231,1.422667,2.02634,1.591357,1.589774,1.477255,1.650091,1.343039,1.244648,2.109915,1.771107,27
2.620145,1.51757,1.277356,1.900784,1.470611,1.454896,1.585662,1.546592,1.177639,1.106994,2.019083,1.642164,27
2.414925,1.898982,1.712348,1.613238,1.823618,1.819843,1.930079,1.865088,1.626317,1.549008,1.899966,1.951321,27
2.437984,1.906476,1.713911,1.618058,1.832871,1.829503,1.921307,1.871667,1.632979,1.551197,1.886348,1.960307,27
2.654371,1.507528,1.240554,1.918545,1.468856,1.475577,1.566318,1.516611,1.14531,1.073002,1.996901,1.62987,27
2.685204,1.737748,1.493938,1.810657,1.770606,1.775376,1.809721,1.791718,1.410767,1.429263,1.772857,1.86318,27
2.438508,1.871507,1.670276,1.632324,1.813176,1.816493,1.911511,1.881383,1.600539,1.541096,1.848926,1.958152,27
2.410257,1.884915,1.693209,1.622619,1.80512,1.797275,1.899096,1.85941,1.619784,1.525526,1.873224,1.941201,27
2.564815,1.494224,1.189999,1.942015,1.447031,1.445526,1.541993,1.529368,1.140674,1.027276,2.000879,1.639542,27
2.687134,1.463811,1.195412,1.973331,1.496592,1.472489,1.603964,1.585826,1.108752,1.132618,2.047872,1.655332,27
2.401794,1.851578,1.644469,1.638186,1.793767,1.793557,1.899622,1.868398,1.582885,1.517986,1.858446,1.941433,27
2.441214,1.920485,1.724645,1.639482,1.824599,1.830241,1.907806,1.880415,1.656225,1.55146,1.8697,1.974622,27
2.707038,1.513223,1.23628,2.023626,1.537804,1.512023,1.629128,1.654598,1.166804,1.19455,2.051876,1.73558,27
2.671446,1.469207,1.18225,1.944903,1.456278,1.458894,1.539713,1.511685,1.100874,1.048578,2.004698,1.611864,27
2.436246,1.823681,1.625144,1.618919,1.810061,1.786664,1.902135,1.879774,1.543163,1.532265,1.842277,1.940969,27
2.433679,1.917546,1.73109,1.605201,1.845471,1.846395,1.945085,1.880113,1.643271,1.567511,1.892844,1.966977,27
2.60099,1.575362,1.325165,1.897866,1.5222,1.514803,1.60879,1.541169,1.205245,1.111883,2.020799,1.67541,27
2.646343,1.56547,1.323704,1.867575,1.504828,1.514946,1.593613,1.511378,1.198623,1.10217,1.989463,1.641869,27
2.471464,1.839253,1.651543,1.626244,1.854658,1.8207,1.942919,1.896531,1.544463,1.566351,1.888041,1.958196,27
2.493736,1.971441,1.788185,1.639606,1.88942,1.893217,1.956259,1.910654,1.694107,1.602491,1.904418,2.012223,27
2.528481,2.058035,1.894427,1.779253,2.000447,1.994113,1.917592,2.029447,1.806999,1.748354,2.064375,2.10205,27
2.690053,1.613027,1.374756,1.925024,1.519823,1.53279,1.585426,1.527701,1.251215,1.118929,2.029058,1.680924,27
2.470275,1.657902,1.323697,2.04484,1.688819,1.668919,1.755911,1.685048,1.284252,1.212448,2.147395,1.808281,27
2.466156,1.985067,1.78938,1.63399,1.880418,1.884984,1.949978,1.897955,1.717934,1.602722,1.858545,1.980054,27
2.474562,1.957492,1.775608,1.62807,1.874936,1.878047,1.956712,1.89422,1.678809,1.590642,1.914138,1.995107,27
2.60396,1.524727,1.210898,1.994863,1.580064,1.543092,1.657144,1.63573,1.132038,1.153448,2.064045,1.737528,27
2.638925,1.802712,1.582476,1.783553,1.776923,1.779476,1.820466,1.803918,1.49342,1.450553,1.770032,1.89384,27
2.478197,1.844811,1.648641,1.6931,1.832164,1.793665,1.877117,1.891887,1.558881,1.535629,1.882822,1.966049,27
2.436379,1.914786,1.730464,1.606457,1.846429,1.839438,1.943405,1.871775,1.636722,1.56455,1.912443,1.960906,27
2.682816,1.561632,1.298949,1.942635,1.4984,1.50391,1.54479,1.526577,1.196092,1.078277,1.995839,1.665094,27
2.660384,1.525235,1.277181,1.899963,1.474867,1.465005,1.558063,1.51179,1.159171,1.078421,2.009105,1.634225,27
2.537729,2.004166,1.807426,1.773363,1.921292,1.877484,1.948887,1.959158,1.739993,1.640322,1.955901,2.077216,27
2.452303,1.918991,1.725673,1.632584,1.844814,1.844355,1.933199,1.879884,1.645205,1.565098,1.910899,1.970408,27
2.916442,1.962808,1.754662,2.237005,1.82474,1.853267,1.611989,1.869057,1.682352,1.517639,2.24684,2.023072,27
2.679892,1.556403,1.30006,1.933226,1.49154,1.485446,1.547408,1.526164,1.19602,1.08845,1.997562,1.663664,27
2.401015,1.912882,1.694081,1.661615,1.85648,1.844297,1.940665,1.892759,1.632013,1.556368,1.925042,1.987521,27
2.429141,1.903472,1.708383,1.627279,1.826417,1.83112,1.930258,1.873454,1.634957,1.552019,1.88847,1.959107,27
2.816006,1.826539,1.588296,2.138582,1.698711,1.678029,1.675935,1.701534,1.520012,1.324596,2.132943,1.885129,27
2.638547,1.510459,1.259473,1.902735,1.460254,1.454216,1.572817,1.526191,1.160294,1.086996,2.013358,1.632463,27
2.471052,1.968168,1.757304,1.700998,1.869047,1.876644,1.92815,1.922054,1.702027,1.581668,1.882959,2.03065,27
2.441213,1.914564,1.716481,1.664202,1.816605,1.815079,1.914298,1.879265,1.652007,1.55612,1.903192,1.976576,27
2.656034,1.554207,1.287699,1.913648,1.467897,1.501369,1.55528,1.502506,1.191861,1.063259,1.988607,1.642688,27
2.546538,1.760278,1.493234,1.809285,1.76613,1.772443,1.814868,1.802819,1.4435,1.418791,1.774629,1.885217,27
2.488518,1.924813,1.71996,1.700884,1.845047,1.845079,1.896999,1.902545,1.661975,1.553181,1.861306,1.995245,27
2.525684,1.987872,1.787966,1.715677,1.885963,1.899075,1.932286,1.931138,1.726584,1.60104,1.897903,2.035709,27
2.70524,1.487384,1.192545,1.964381,1.488246,1.493392,1.56054,1.534982,1.105857,1.081466,2.000364,1.647065,27
2.660965,1.777445,1.542897,1.798643,1.751724,1.767364,1.799825,1.781605,1.465617,1.426179,1.766931,1.873371,27
2.594843,2.089189,1.906612,1.811431,1.956029,1.956009,1.972468,2.010546,1.846494,1.688889,1.937459,2.128161,27
2.488356,1.950753,1.754435,1.661044,1.874217,1.875919,1.943946,1.906559,1.68038,1.59148,1.918555,2.000385,27
2.647072,1.523953,1.266954,1.914337,1.460597,1.455718,1.549385,1.522677,1.171488,1.076138,1.997838,1.643208,27
2.655298,1.528356,1.276303,1.91657,1.464748,1.454464,1.549742,1.523326,1.177491,1.08134,2.0035,1.644356,27
2.515932,2.008924,1.816522,1.726983,1.905418,1.901627,1.938809,1.945903,1.750134,1.614097,1.900431,2.053361,27
2.468385,1.946086,1.752516,1.650864,1.848636,1.859111,1.924341,1.892708,1.678501,1.568036,1.874766,1.993087,27
2.65184,1.563808,1.305018,1.917474,1.489771,1.493968,1.555553,1.529605,1.204069,1.083975,1.99187,1.66609,27
2.663131,1.538041,1.283723,1.89218,1.485544,1.483544,1.547103,1.485741,1.16437,1.057685,2.002087,1.617141,27
2.488295,1.974016,1.774302,1.698512,1.87601,1.871008,1.92897,1.913048,1.69787,1.584096,1.92987,2.02719,27
2.504078,1.968678,1.777303,1.667595,1.877619,1.887774,1.947011,1.905667,1.694755,1.593577,1.921274,2.009935,27
2.720641,1.716575,1.47336,2.084496,1.669574,1.669831,1.513467,1.706556,1.396061,1.312668,2.176465,1.824487,27
2.670765,1.754567,1.51614,1.79464,1.745451,1.751669,1.777776,1.733583,1.423239,1.389718,1.796386,1.833669,27
2.40876,1.938069,1.756393,1.819095,1.948267,1.923279,2.053924,2.036896,1.69318,1.705741,2.049355,2.072794,27
2.524301,2.012751,1.82221,1.710886,1.910931,1.907941,1.94852,1.939525,1.744979,1.619885,1.922006,2.053407,27
2.516331,1.975871,1.782619,1.679766,1.891919,1.898487,1.958549,1.919581,1.701956,1.611384,1.934441,2.022521,27
2.659004,1.50663,1.206933,1.941722,1.518549,1.510771,1.578272,1.51291,1.098806,1.062415,2.031814,1.640124,27
2.726468,1.568015,1.303242,1.960201,1.499747,1.521509,1.54301,1.497054,1.194744,1.071405,2.020609,1.648351,27
2.723234,2.251223,2.077805,1.975924,2.116043,2.104047,2.09256,2.15478,2.018576,1.851236,2.074338,2.282983,27
2.527551,1.86766,1.662169,1.676958,1.885592,1.859703,1.944844,1.938928,1.581838,1.596309,1.876161,1.99926,27
2.699584,1.635598,1.407054,1.937554,1.541209,1.537245,1.574411,1.532388,1.290693,1.127617,2.043507,1.678271,27
2.816635,1.789445,1.568731,2.068849,1.677277,1.677283,1.648168,1.648378,1.47045,1.273221,2.098789,1.81285,27
2.727511,1.660415,1.425411,1.976558,1.539722,1.542049,1.565975,1.557592,1.323697,1.149617,2.029535,1.72105,27
2.641457,1.517368,1.252167,1.886301,1.483291,1.484256,1.567374,1.493582,1.134137,1.05991,2.005236,1.618764,27
2.704924,1.5486,1.286664,1.938303,1.494393,1.506533,1.548971,1.491215,1.169336,1.067393,2.022922,1.63425,27
2.491322,1.884021,1.671097,1.733692,1.83981,1.825338,1.884022,1.919187,1.60926,1.552107,1.871692,2.005243,27
2.454216,1.912561,1.711864,1.651229,1.834025,1.837172,1.922712,1.881557,1.64467,1.5584,1.904099,1.970478,27
2.635642,1.56329,1.325211,1.898303,1.528986,1.528161,1.658622,1.61439,1.231953,1.190076,1.996952,1.702562,27
2.566144,1.517141,1.211866,1.932681,1.470585,1.477477,1.542478,1.526134,1.156458,1.055218,1.983197,1.649592,27
2.532163,1.993764,1.794775,1.732619,1.885618,1.879974,1.937257,1.935107,1.735027,1.618472,1.933349,2.047963,27
2.515588,1.961068,1.749855,1.722679,1.86754,1.893122,1.941546,1.921255,1.700671,1.592821,1.913867,2.018484,27
2.699788,1.475964,1.196109,1.960067,1.476162,1.475774,1.569048,1.537031,1.105643,1.086711,2.020566,1.63626,27
2.668871,1.756735,1.509273,1.815816,1.751119,1.764992,1.785936,1.788248,1.445289,1.4176,1.750098,1.868814,27
2.479745,1.971767,1.760978,1.72839,1.858334,1.864714,1.912549,1.922613,1.713553,1.577174,1.889176,2.033549,27
2.502332,1.954742,1.748069,1.700078,1.862126,1.878402,1.927335,1.912613,1.692281,1.581851,1.903775,2.009347,27
2.745611,1.501939,1.207229,2.018428,1.489031,1.501896,1.551371,1.550083,1.134671,1.094502,2.030682,1.663079,27
2.782024,1.683626,1.428039,2.083799,1.622759,1.6467,1.455179,1.657099,1.365392,1.261059,2.113459,1.779491,27
2.60549,2.175116,1.968309,1.990831,2.099445,2.106754,1.918727,2.169015,1.946788,1.843126,2.125461,2.25331,27
2.489774,1.963777,1.760814,1.691211,1.851457,1.873331,1.926846,1.91476,1.706141,1.584342,1.874255,2.0187,27
2.753447,1.7236,1.458728,1.93445,1.78178,1.777877,1.807264,1.849521,1.413674,1.463041,1.811964,1.907834,27
2.665534,1.509881,1.229249,1.945375,1.442991,1.457541,1.520953,1.489645,1.157073,1.034413,2.012076,1.611089,27
2.471155,2.00382,1.788354,1.726439,1.952567,1.931428,1.998212,1.966917,1.716045,1.630434,1.977527,2.073553,27
2.513334,1.971898,1.778001,1.668232,1.900298,1.906531,1.963768,1.919909,1.697863,1.608955,1.928723,2.014871,27
2.779856,1.837758,1.623849,1.94777,1.895074,1.872996,1.785227,1.946062,1.541023,1.60646,1.918638,2.000043,27
2.682217,1.573541,1.326269,1.916304,1.535622,1.532022,1.580532,1.510813,1.191212,1.100631,2.017969,1.649835,27
2.534691,1.985002,1.793897,1.697512,1.899056,1.90055,1.958782,1.91589,1.708584,1.61258,1.960526,2.024652,27
2.485146,1.951592,1.758713,1.64921,1.878263,1.877397,1.957596,1.905879,1.679367,1.599608,1.924764,2.000404,27
2.706223,1.79117,1.505214,2.171273,1.799563,1.732305,1.704991,1.7918,1.449101,1.39095,2.271968,1.936234,27
2.633007,1.991947,1.80603,1.605837,2.015909,1.98254,2.042086,2.047814,1.713945,1.727831,1.535615,2.106332,27
2.481538,2.011927,1.823909,1.673672,1.944161,1.919057,1.982676,1.946015,1.727789,1.630958,1.943915,2.05615,27
2.524185,1.997885,1.823833,1.654905,1.934765,1.925124,2.001148,1.921204,1.70939,1.638471,1.984179,2.025251,27
2.653936,1.591155,1.370693,1.867043,1.531787,1.518168,1.612405,1.516007,1.219118,1.129905,2.050477,1.651506,27
2.624214,1.957544,1.744283,1.65,2.05433,2.014228,2.073209,2.049325,1.645308,1.718563,1.590903,2.103643,27
2.513563,1.87147,1.722326,1.875379,1.912216,1.836602,2.022462,1.955064,1.598941,1.646915,2.266235,1.992363,27
2.504339,1.989967,1.818266,1.626376,1.930991,1.914766,1.993294,1.927654,1.703074,1.63838,1.943081,2.028161,27
2.518729,1.98871,1.810629,1.649251,1.926064,1.919721,1.995388,1.919193,1.703135,1.631947,1.96858,2.019867,27
2.674618,1.878934,1.666498,1.819743,1.884223,1.858747,1.883966,1.853034,1.549651,1.519348,1.838573,1.956975,27
2.644505,1.630352,1.43416,1.869602,1.596815,1.571207,1.726071,1.622713,1.287655,1.257973,2.072111,1.725374,27
2.504012,2.00476,1.831039,1.651333,1.938608,1.925406,2.000191,1.929559,1.714729,1.639209,1.98301,2.0359,27
2.493306,1.962287,1.786447,1.633347,1.906211,1.892647,1.98611,1.898704,1.673993,1.612685,1.976569,1.995314,27
2.729616,1.552615,1.320957,1.958252,1.589235,1.558619,1.672617,1.605799,1.172089,1.211062,2.081224,1.704423,27
2.722333,1.615383,1.378095,1.916602,1.575889,1.579114,1.617407,1.537969,1.229277,1.149924,2.025137,1.685966,27
2.487435,1.990762,1.801218,1.685758,1.925496,1.899442,1.971786,1.919142,1.697197,1.611975,1.980551,2.035021,27
2.511821,1.99642,1.811811,1.678811,1.899542,1.895767,1.956378,1.925716,1.725537,1.621662,1.939898,2.036085,27
2.652447,1.520059,1.286745,1.907439,1.583387,1.522341,1.683545,1.613058,1.136436,1.20305,2.078885,1.691522,27
2.68128,1.571507,1.338234,1.907453,1.526177,1.514075,1.592446,1.533898,1.20107,1.123974,2.023285,1.665174,27
2.518887,2.0158,1.840955,1.666844,1.937955,1.922787,1.990204,1.941028,1.731641,1.648348,1.968611,2.052747,27
2.549509,1.887908,1.706235,1.681075,1.956895,1.908212,2.01897,1.969409,1.583695,1.65478,1.968006,2.017877,27
2.6618,1.626319,1.374172,1.946727,1.577578,1.555187,1.605044,1.580317,1.263458,1.151674,2.018023,1.723631,27
2.642626,1.522467,1.254564,1.905564,1.45899,1.45976,1.53494,1.522233,1.168822,1.064694,1.96096,1.643685,27
2.455783,1.921796,1.726161,1.65577,1.825242,1.836953,1.917259,1.886165,1.656363,1.559354,1.899172,1.979109,27
2.477656,1.929853,1.729533,1.668301,1.852591,1.852331,1.934046,1.891101,1.659777,1.574834,1.926673,1.984962,27
2.630964,1.544188,1.30252,1.908599,1.489073,1.48174,1.603292,1.563445,1.208948,1.128677,2.011305,1.665525,27
2.639111,1.979384,1.777766,1.632832,1.999815,1.974497,2.019986,2.045172,1.705279,1.712325,1.509992,2.104257,27
2.36772,1.91141,1.685155,1.656854,1.860723,1.844167,1.934171,1.903541,1.629258,1.55188,1.89807,1.99812,27
2.449125,1.922177,1.734112,1.627503,1.836906,1.824808,1.903979,1.873147,1.649746,1.549266,1.888209,1.969134,27
2.726181,1.546069,1.265189,2.000437,1.516936,1.510801,1.58314,1.571476,1.178981,1.143099,2.040486,1.702916,27
2.646903,1.734668,1.499877,1.78736,1.729652,1.731015,1.780944,1.76386,1.41955,1.400798,1.777162,1.84272,27
2.5132,2.005404,1.822605,1.660901,1.933123,1.934645,1.994028,1.941315,1.722001,1.64051,1.945399,2.046435,27
2.512008,1.991201,1.810404,1.648729,1.918304,1.910481,1.971419,1.923016,1.711543,1.621819,1.924318,2.026035,27
2.611607,1.545293,1.270672,1.9115,1.502066,1.499214,1.582956,1.531978,1.172406,1.080499,2.002886,1.662828,27
2.430053,1.584623,1.243259,1.994102,1.605619,1.582588,1.688752,1.643136,1.214968,1.147965,2.077974,1.75666,27
2.475292,1.962994,1.781404,1.629066,1.872881,1.874859,1.947757,1.897238,1.688894,1.588686,1.892318,1.999964,27
2.496084,1.974668,1.790504,1.633635,1.904955,1.908069,1.978198,1.915056,1.695217,1.614939,1.918994,2.012656,27
2.663465,1.497749,1.233446,1.931899,1.537783,1.500822,1.628065,1.584223,1.112046,1.147439,2.037316,1.677752,27
2.647216,1.741516,1.519209,1.781973,1.742139,1.726674,1.786047,1.773544,1.420934,1.41489,1.785601,1.856244,27
2.435808,1.948984,1.758795,1.637815,1.868111,1.865494,1.95662,1.896948,1.669339,1.582565,1.928356,1.998575,27
2.454461,1.939875,1.764462,1.601391,1.879118,1.871412,1.969749,1.89259,1.656683,1.593073,1.90961,1.983636,27
2.752079,1.758058,1.54381,2.039193,1.694052,1.700439,1.534162,1.68835,1.437162,1.338378,2.170161,1.81366,27
2.613105,1.754986,1.523232,1.765485,1.765733,1.763352,1.808077,1.768324,1.42623,1.409503,1.775681,1.850157,27
2.516103,1.98849,1.798362,1.679772,1.919701,1.910389,1.962207,1.928594,1.70701,1.61455,1.947513,2.031461,27
2.438216,1.910929,1.718206,1.624937,1.834153,1.839155,1.9338,1.874975,1.639431,1.557465,1.894927,1.962868,27
2.706721,1.514673,1.220916,1.966034,1.603476,1.56943,1.665806,1.668774,1.134697,1.221462,1.965917,1.745895,27
2.586104,1.542005,1.274741,1.918981,1.480822,1.493506,1.596101,1.546195,1.194935,1.103542,2.015875,1.661623,27
2.472094,1.951718,1.757141,1.65139,1.865477,1.874783,1.940188,1.897645,1.675944,1.577188,1.906181,1.9985,27
2.423297,1.954534,1.741105,1.657978,1.906913,1.906999,1.976811,1.925301,1.672424,1.588049,1.907477,2.016182,27
2.819384,1.652784,1.386022,2.122721,1.648656,1.658444,1.51253,1.704944,1.315219,1.293941,2.125707,1.815477,27
2.684103,1.537637,1.270116,1.958773,1.460044,1.481449,1.541287,1.523812,1.188663,1.071227,2.00147,1.652993,27
2.456741,1.957205,1.761776,1.636189,1.876813,1.873049,1.938576,1.90735,1.682746,1.581119,1.880003,2.007418,27
2.510933,1.972489,1.777716,1.671133,1.898722,1.903462,1.967852,1.920209,1.699619,1.612747,1.93289,2.017415,27
2.638192,1.526375,1.202651,1.97076,1.479683,1.490441,1.537243,1.51981,1.146295,1.029045,2.011246,1.659487,27
2.687268,1.54878,1.281225,1.959005,1.472966,1.48735,1.541597,1.527302,1.196861,1.077798,1.996172,1.662572,27
2.506036,2.010887,1.799609,1.760464,1.917432,1.898099,1.973663,1.96092,1.746273,1.642867,1.948533,2.082779,27
2.498037,1.939214,1.729699,1.697256,1.871234,1.885044,1.953242,1.91261,1.674145,1.59002,1.92791,1.998053,27
2.81546,1.707584,1.419887,2.20814,1.697728,1.652012,1.744217,1.764866,1.388723,1.37838,2.19254,1.902599,27
2.691456,1.535429,1.248548,1.968807,1.458227,1.490018,1.515888,1.498858,1.178348,1.037338,1.98682,1.636602,27
2.498494,1.945608,1.732636,1.720025,1.852238,1.868629,1.915554,1.921272,1.693604,1.578171,1.890116,2.010009,27
2.491134,1.953444,1.750694,1.684259,1.85347,1.866071,1.918531,1.908787,1.69356,1.57752,1.877835,2.007755,27
2.703488,1.479785,1.195412,1.997281,1.47239,1.471902,1.55815,1.561246,1.124752,1.096943,2.029659,1.65459,27
2.769069,1.747712,1.483836,1.930768,1.807659,1.810493,1.826533,1.859858,1.430545,1.482225,1.801273,1.924694,27
2.566253,2.069951,1.871876,1.784196,1.954847,1.95957,1.977572,2.002638,1.81792,1.674087,1.916093,2.119589,27
2.488003,1.944292,1.741332,1.678506,1.859289,1.864153,1.920292,1.910443,1.682741,1.57784,1.890752,2.001204,27
2.589535,1.510773,1.197413,1.949296,1.473705,1.465723,1.542891,1.536184,1.152641,1.036566,2.000064,1.650939,27
2.687573,1.990721,1.758624,1.710282,1.983368,1.999122,1.982939,2.017658,1.715377,1.678257,1.484294,2.09742,27
2.531397,1.969979,1.762304,1.715836,1.899507,1.914898,1.963253,1.941829,1.70689,1.6183,1.92833,2.029406,27
2.553733,2.005428,1.797964,1.752382,1.911427,1.92877,1.959357,1.959292,1.748953,1.633696,1.935097,2.059043,27
2.703367,1.535022,1.251006,2.033065,1.50192,1.5092,1.616203,1.62038,1.204722,1.186674,2.061859,1.704794,27
2.735721,1.606136,1.326749,2.046476,1.536828,1.575043,1.430113,1.598724,1.282674,1.162556,2.054326,1.715713,27
2.838051,2.046055,1.842105,2.08896,2.169763,2.104827,2.232758,2.343611,1.864515,1.978088,1.92058,2.289921,27
2.513849,1.97252,1.752124,1.749533,1.879071,1.904431,1.93323,1.941356,1.717088,1.591946,1.892275,2.036932,27
2.525332,1.967491,1.754142,1.733865,1.894878,1.916544,1.957805,1.946314,1.714673,1.611382,1.911826,2.026543,27
2.741177,1.616539,1.312672,2.103013,1.582606,1.611455,1.457188,1.664531,1.287343,1.212947,2.076884,1.778095,27
2.695839,1.531268,1.228304,1.979968,1.459024,1.508297,1.520988,1.520141,1.180185,1.045686,1.958828,1.648944,27
