@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.880637,1.499565,1.813596,2.379419,1.874065,1.903831,1.81478,1.687554,27
1.858386,1.43295,1.762759,2.462198,1.860936,1.881217,1.782063,1.628415,27
1.864959,1.449354,1.774284,2.420501,1.862152,1.881535,1.781841,1.629189,27
1.865002,1.457297,1.774076,2.447249,1.870793,1.891973,1.787454,1.613609,27
1.871754,1.454261,1.777495,2.426324,1.879349,1.898606,1.794422,1.622763,27
1.850036,1.437421,1.763625,2.455793,1.855032,1.881767,1.783904,1.611314,27
1.876688,1.480978,1.796364,2.482506,1.894739,1.929413,1.835974,1.621263,27
1.858223,1.433721,1.771917,2.427221,1.835351,1.855082,1.764835,1.641032,27
1.843694,1.456768,1.763865,2.46333,1.874684,1.897404,1.790068,1.600125,27
1.866728,1.4623,1.787862,2.393057,1.860153,1.873412,1.780463,1.659892,27
1.849275,1.470316,1.779292,2.491288,1.864114,1.901751,1.803505,1.608043,27
1.854378,1.46388,1.770579,2.483565,1.861886,1.884681,1.768969,1.583822,27
1.981427,1.575482,1.904668,2.436896,1.93667,1.951853,1.882596,1.8067,27
1.837578,1.445736,1.769738,2.435536,1.845504,1.873443,1.787835,1.634093,27
1.89403,1.47498,1.802478,2.425049,1.883287,1.90246,1.80766,1.624165,27
1.900945,1.549395,1.834658,2.531144,1.939929,1.983845,1.882479,1.632973,27
1.902042,1.546097,1.836905,2.539902,1.950635,1.993456,1.878514,1.596213,27
1.891364,1.485202,1.809988,2.473575,1.915815,1.950293,1.852545,1.604363,27
1.866127,1.446869,1.783709,2.477454,1.881654,1.914875,1.822169,1.624035,27
1.919904,1.489291,1.827712,2.462511,1.904653,1.92881,1.852395,1.658508,27
1.859898,1.443793,1.772937,2.40432,1.869573,1.886,1.797034,1.675279,27
1.869695,1.437123,1.774179,2.418135,1.86418,1.882646,1.791513,1.662941,27
1.893517,1.46184,1.797952,2.407995,1.88028,1.898062,1.814086,1.692358,27
1.854974,1.448235,1.770932,2.360121,1.856241,1.877315,1.77784,1.677981,27
1.862649,1.435445,1.770273,2.419262,1.858096,1.879307,1.786712,1.646246,27
1.851221,1.428757,1.756817,2.411361,1.850999,1.869606,1.770577,1.655782,27
1.854417,1.446098,1.767013,2.444367,1.85695,1.881202,1.782622,1.626406,27
1.859139,1.451319,1.767271,2.457825,1.868487,1.890146,1.782022,1.604175,27
1.8691,1.460602,1.775955,2.421233,1.874824,1.8944,1.788751,1.626736,27
1.856018,1.439184,1.757564,2.405589,1.854717,1.865261,1.752993,1.651102,27
1.878898,1.470341,1.791062,2.403919,1.871554,1.891994,1.795221,1.642442,27
1.86359,1.464915,1.773251,2.447395,1.873462,1.894882,1.783555,1.602811,27
1.870102,1.467603,1.77618,2.434355,1.874468,1.890399,1.775317,1.609617,27
1.865699,1.462732,1.769476,2.445249,1.874372,1.888828,1.769555,1.610297,27
1.858988,1.462161,1.769464,2.447167,1.87278,1.894819,1.783864,1.614284,27
1.974042,1.571674,1.894671,2.417597,1.941377,1.954917,1.877659,1.800269,27
1.854518,1.463845,1.766078,2.454298,1.870296,1.892752,1.777798,1.609854,27
1.855153,1.471569,1.76488,2.483545,1.872831,1.889875,1.761704,1.601334,27
1.854227,1.472073,1.772093,2.474433,1.872455,1.899662,1.788483,1.610317,27
1.891192,1.528762,1.807648,2.492319,1.937759,1.967274,1.846225,1.619273,27
1.868644,1.494148,1.783352,2.460537,1.895949,1.919317,1.796825,1.599819,27
1.957731,1.602893,1.875431,2.549856,1.979086,2.001259,1.887483,1.70826,27
1.86035,1.461356,1.766029,2.456656,1.868578,1.885968,1.772089,1.622974,27
2.053421,1.656711,1.986648,2.538297,1.988459,1.995803,1.944573,1.975277,27
2.048507,1.707957,2.014334,2.582305,2.030614,2.10402,2.052999,2.13123,27
1.871696,1.495029,1.782923,2.47563,1.882352,1.898301,1.770614,1.603454,27
1.876685,1.494376,1.780542,2.457467,1.895323,1.908658,1.780443,1.619956,27
1.891851,1.519517,1.802475,2.47763,1.934886,1.959871,1.836302,1.608226,27
1.879075,1.484953,1.810614,2.534739,1.88036,1.913692,1.815148,1.645808,27
1.946977,1.577956,1.875044,2.54758,1.987384,2.027939,1.917148,1.577632,27
1.937027,1.592646,1.877454,2.564912,1.991598,2.040794,1.929071,1.584398,27
1.962042,1.565768,1.883503,2.545185,2.004955,2.046889,1.956178,1.64852,27
1.917383,1.5237,1.876217,2.595123,1.920869,1.985509,1.941089,1.686739,27
1.983554,1.639744,1.969367,2.579613,1.960362,2.032669,1.999163,1.772914,27
1.883169,1.494742,1.793876,2.454541,1.922669,1.945248,1.835386,1.814022,27
1.876477,1.487737,1.789511,2.463212,1.90807,1.934347,1.824981,1.802814,27
1.895608,1.510921,1.785966,2.42367,1.939266,1.939432,1.805269,1.852398,27
1.528599,1.074659,1.492756,2.735037,1.472924,1.513792,1.461716,2.043438,27
1.495251,1.034644,1.435097,2.644472,1.510837,1.550827,1.449631,1.934236,27
1.86848,1.494165,1.785555,2.470119,1.921697,1.949357,1.828065,1.802435,27
1.864784,1.490978,1.777094,2.461347,1.922959,1.947398,1.821221,1.820562,27
1.477849,1.025873,1.455006,2.660024,1.443605,1.488074,1.465015,1.983836,27
1.457595,1.028717,1.428989,2.688205,1.489976,1.562526,1.483456,1.977069,27
1.87762,1.489909,1.784924,2.448922,1.92605,1.947656,1.836006,1.839534,27
1.913792,1.551275,1.838858,2.520594,1.970679,2.009998,1.903481,1.876869,27
1.523678,1.092532,1.495854,2.649541,1.489418,1.498536,1.516702,2.048843,27
1.742132,1.356997,1.721707,2.736707,1.732068,1.822333,1.769472,1.757598,27
1.889148,1.515508,1.808041,2.49434,1.94152,1.976123,1.866795,1.865089,27
1.876759,1.495892,1.788373,2.470441,1.931509,1.959852,1.844253,1.84872,27
1.872932,1.489841,1.785277,2.462634,1.924568,1.951801,1.833948,1.821196,27
1.86986,1.493316,1.787526,2.480488,1.927748,1.959186,1.83883,1.821366,27
1.870114,1.491286,1.780994,2.46151,1.931513,1.954967,1.82838,1.812765,27
1.836001,1.447512,1.749645,2.448771,1.867944,1.885969,1.76682,1.796962,27
1.861499,1.493234,1.765986,2.441924,1.912636,1.925209,1.785172,1.815023,27
1.911436,1.535943,1.814768,2.463259,1.963772,1.974252,1.840629,1.838863,27
1.533513,1.056557,1.489652,2.71673,1.466912,1.50133,1.461162,2.022439,27
1.53409,1.053853,1.467461,2.65307,1.537397,1.567969,1.480831,1.979184,27
1.839111,1.443015,1.756101,2.456919,1.866125,1.889826,1.775924,1.796565,27
1.877496,1.511442,1.794501,2.474418,1.938405,1.96534,1.838532,1.811692,27
1.865915,1.494994,1.819221,2.749369,1.849545,1.895219,1.814682,1.856455,27
1.523709,1.051845,1.448584,2.633675,1.529029,1.55142,1.448392,1.955169,27
1.853207,1.478429,1.761757,2.446428,1.911975,1.930398,1.800331,1.818615,27
1.865367,1.486816,1.769056,2.438537,1.917765,1.933633,1.80303,1.819171,27
1.572138,1.154926,1.529777,2.677333,1.585273,1.616631,1.555596,2.065645,27
1.882236,1.468045,1.820095,2.748268,1.832183,1.86952,1.808496,1.864231,27
1.868948,1.504611,1.784429,2.46952,1.92527,1.946755,1.813026,1.80938,27
1.867981,1.495067,1.781064,2.469406,1.927628,1.950203,1.819475,1.829316,27
1.573474,1.14986,1.517258,2.691538,1.589772,1.61934,1.532495,2.05887,27
1.524839,1.043742,1.45064,2.645049,1.521401,1.540404,1.446716,2.015352,27
1.860895,1.488079,1.769579,2.450531,1.91858,1.93608,1.802128,1.815941,27
1.864053,1.494442,1.776204,2.458228,1.920999,1.943718,1.812848,1.811121,27
1.490226,1.022875,1.440322,2.669792,1.493805,1.538276,1.458802,1.99639,27
1.742007,1.353091,1.700808,2.690111,1.743896,1.810561,1.728675,1.73673,27
1.855173,1.456964,1.76861,2.458591,1.886614,1.911498,1.799745,1.78681,27
1.860731,1.478143,1.76493,2.439833,1.915587,1.930816,1.800181,1.820269,27
1.496403,1.02241,1.435241,2.62551,1.503743,1.534153,1.461567,1.999471,27
1.535388,1.041438,1.47832,2.709301,1.477952,1.509879,1.457641,2.046453,27
1.849374,1.446937,1.758578,2.441919,1.882345,1.902481,1.791077,1.798947,27
1.871307,1.495893,1.781472,2.453305,1.929354,1.950962,1.824721,1.80856,27
1.556643,1.06378,1.505148,2.722322,1.48066,1.512432,1.477572,2.029188,27
1.481065,1.012671,1.433914,2.675958,1.472047,1.521881,1.45165,2.001355,27
1.841018,1.431793,1.755444,2.462735,1.844564,1.865833,1.760712,1.779916,27
1.872214,1.507477,1.785009,2.461658,1.930861,1.95231,1.818732,1.806911,27
1.497162,1.073063,1.450936,2.650865,1.525085,1.562591,1.459616,1.982546,27
1.496157,1.067986,1.445656,2.66218,1.530914,1.576963,1.468922,1.969909,27
1.840076,1.445542,1.765169,2.4999,1.834876,1.858838,1.75388,1.80801,27
1.878821,1.528564,1.800949,2.489898,1.940329,1.968914,1.835261,1.821086,27
1.97207,1.627704,1.885713,2.534429,2.027098,2.040624,1.909443,1.928398,27
1.484906,1.076163,1.443566,2.671964,1.531124,1.578546,1.468131,1.995088,27
1.48291,1.092835,1.458282,2.581454,1.510868,1.528509,1.478663,2.002339,27
1.863181,1.513913,1.789274,2.469996,1.938415,1.959434,1.830626,1.806908,27
1.87501,1.524235,1.795022,2.488376,1.940671,1.967022,1.830077,1.826064,27
1.501618,1.055836,1.468376,2.684585,1.455194,1.490488,1.447658,1.993777,27
1.766501,1.381548,1.711282,2.655605,1.794642,1.845166,1.741249,1.741872,27
1.815117,1.413148,1.741658,2.460948,1.80822,1.831637,1.732131,1.834399,27
1.86514,1.505446,1.778105,2.465246,1.926322,1.94702,1.809193,1.819225,27
1.466999,1.02932,1.427894,2.675775,1.486316,1.537679,1.449023,1.985308,27
1.486301,1.037204,1.430956,2.670321,1.496889,1.534256,1.435942,1.994442,27
1.851774,1.480647,1.768613,2.474312,1.897449,1.921435,1.80169,1.826721,27
1.867705,1.504715,1.781531,2.465686,1.92722,1.951476,1.820115,1.821251,27
1.601117,1.232386,1.56233,2.739412,1.649956,1.694803,1.599217,2.072972,27
1.47588,1.028043,1.428407,2.675629,1.49058,1.535973,1.445418,1.98559,27
1.863884,1.505042,1.782028,2.456601,1.920817,1.941819,1.822944,1.825311,27
1.867917,1.491477,1.778558,2.456986,1.924745,1.946754,1.820257,1.813832,27
1.482382,1.082357,1.442579,2.680364,1.544839,1.597744,1.498681,2.007356,27
1.509312,1.034182,1.441275,2.660414,1.510348,1.538403,1.447905,2.007238,27
1.876724,1.507858,1.79601,2.470892,1.934976,1.96263,1.847973,1.818615,27
1.865831,1.485794,1.772424,2.450788,1.922464,1.942135,1.816437,1.815082,27
1.477625,1.037158,1.432529,2.664308,1.513903,1.567315,1.473619,1.972531,27
1.759156,1.369788,1.706697,2.627692,1.778622,1.822282,1.746414,1.746734,27
1.847045,1.453866,1.76511,2.469007,1.889032,1.917871,1.808244,1.821593,27
1.880186,1.514407,1.800676,2.488967,1.941037,1.973485,1.853717,1.836349,27
1.476934,1.014632,1.444386,2.70767,1.455315,1.517929,1.461483,1.983578,27
1.753021,1.36454,1.701039,2.669127,1.780292,1.839008,1.743813,1.739987,27
1.87608,1.504571,1.790303,2.476782,1.940611,1.967025,1.840685,1.821866,27
1.88418,1.529656,1.802318,2.482881,1.94496,1.972297,1.844628,1.832007,27
1.494799,1.024898,1.432702,2.661001,1.500582,1.534416,1.445351,1.994185,27
1.495526,1.027199,1.432305,2.662787,1.501537,1.534228,1.442623,1.999704,27
1.868353,1.500333,1.785031,2.470265,1.930845,1.957623,1.83161,1.825894,27
1.872251,1.50233,1.78826,2.472053,1.933559,1.960391,1.834226,1.816304,27
1.480651,1.03639,1.430317,2.657916,1.504287,1.54521,1.450703,1.978008,27
1.471831,1.052608,1.424772,2.665658,1.508104,1.556643,1.448391,1.985177,27
1.859412,1.506232,1.778864,2.46832,1.92394,1.947965,1.818765,1.833316,27
1.87536,1.522977,1.797433,2.494954,1.941082,1.971974,1.841471,1.835308,27
1.607555,1.214524,1.563217,2.731453,1.624709,1.659355,1.579455,2.100989,27
1.706427,1.343739,1.665545,2.666319,1.747198,1.813948,1.709838,1.744107,27
1.983337,1.584819,1.904652,2.443811,1.961012,1.974708,1.89772,2.013949,27
1.875631,1.524215,1.796992,2.489469,1.942282,1.971022,1.840391,1.834219,27
1.882648,1.532269,1.805126,2.498288,1.94516,1.977289,1.848552,1.835086,27
1.455928,1.049647,1.435193,2.689383,1.466762,1.524226,1.44979,1.992437,27
1.458162,1.050386,1.431479,2.704321,1.493844,1.559612,1.468613,2.002269,27
1.888262,1.536792,1.809074,2.501058,1.958673,1.986974,1.857892,1.845272,27
1.865965,1.471264,1.795762,2.522532,1.85401,1.887326,1.797385,1.806707,27
1.489186,1.093332,1.437439,2.665775,1.548444,1.589744,1.465389,2.014057,27
1.480657,1.109115,1.447606,2.688343,1.556376,1.614919,1.495455,2.012533,27
1.474636,1.055113,1.427177,2.668501,1.525783,1.574379,1.463104,1.986994,27
1.474522,1.046566,1.429929,2.668477,1.49866,1.543795,1.447104,1.98465,27
1.459527,1.049638,1.429168,2.694076,1.491886,1.552946,1.457146,1.997426,27
1.826444,1.421525,1.754103,2.461867,1.829034,1.856558,1.767162,1.817801,27
1.870244,1.499238,1.782411,2.462886,1.927172,1.951848,1.826897,1.823519,27
1.563946,1.074494,1.492102,2.665813,1.547904,1.571815,1.49142,1.982656,27
1.48296,1.021823,1.430404,2.618889,1.496104,1.5258,1.462248,1.983415,27
1.886589,1.525483,1.801949,2.484231,1.948338,1.97554,1.851873,1.834862,27
1.88909,1.517366,1.810876,2.496849,1.947262,1.983031,1.872534,1.848331,27
1.493118,1.017663,1.448606,2.706577,1.464215,1.514332,1.454506,2.013028,27
1.754123,1.359948,1.704187,2.671586,1.77047,1.833356,1.748175,1.735636,27
1.872609,1.497028,1.788463,2.466096,1.932331,1.95846,1.843761,1.826361,27
1.884471,1.517569,1.803549,2.4868,1.943726,1.975248,1.858091,1.840877,27
1.48321,1.022334,1.452728,2.723498,1.457666,1.523005,1.473216,2.014898,27
1.580351,1.172994,1.543161,2.741277,1.601732,1.658741,1.587692,2.076219,27
2.050257,1.708137,1.973379,2.573237,2.097109,2.116891,2.024218,1.995765,27
1.88775,1.51241,1.804115,2.477777,1.946957,1.97639,1.860352,1.815291,27
1.772221,1.357557,1.73458,2.738467,1.729585,1.798941,1.754698,1.794358,27
1.485011,1.037248,1.430459,2.660836,1.511485,1.559102,1.471459,2.009527,27
1.888378,1.559763,1.817704,2.483837,1.948905,1.970157,1.850239,1.859087,27
1.888311,1.541901,1.81241,2.501852,1.951727,1.983552,1.855302,1.842586,27
1.846918,1.453719,1.800936,2.770771,1.807284,1.857798,1.7936,1.850447,27
1.471364,1.075555,1.445423,2.677164,1.508845,1.5667,1.461609,1.992945,27
1.875724,1.532462,1.800902,2.510481,1.943664,1.976888,1.844525,1.857334,27
1.884803,1.532205,1.802813,2.483375,1.946002,1.972625,1.842939,1.82459,27
1.54693,1.183773,1.517853,2.687021,1.569109,1.598612,1.531004,2.063113,27
1.997639,1.640931,1.932149,2.655114,2.002313,2.046016,1.940736,1.464548,27
1.882499,1.553924,1.807764,2.490175,1.949218,1.969759,1.83256,1.839843,27
1.889721,1.566373,1.817795,2.527452,1.960514,1.99077,1.845445,1.868291,27
1.506366,1.118691,1.454651,2.672004,1.553241,1.587214,1.456861,2.002557,27
1.968112,1.638755,1.932593,2.689273,1.956559,2.013997,1.930312,1.483101,27
1.910565,1.547396,1.829093,2.558676,1.886314,1.875355,1.76924,2.188905,27
1.892926,1.562673,1.818252,2.5103,1.953663,1.979152,1.83643,1.834036,27
1.889009,1.559671,1.815792,2.518903,1.957811,1.988198,1.846607,1.856454,27
1.769067,1.440105,1.734764,2.682703,1.808221,1.859696,1.746994,1.768252,27
1.583868,1.154738,1.51387,2.685609,1.593635,1.608806,1.492191,2.01451,27
1.892483,1.574704,1.819845,2.518076,1.962495,1.987019,1.840069,1.864681,27
1.87589,1.544601,1.799679,2.507057,1.9441,1.970393,1.824798,1.856538,27
1.53634,1.111381,1.505345,2.749507,1.500319,1.54473,1.469995,2.040906,27
1.487862,1.10969,1.466754,2.71768,1.525984,1.59139,1.483508,1.983761,27
1.867269,1.542114,1.795518,2.506723,1.935927,1.96074,1.82124,1.869177,27
1.883849,1.542379,1.804412,2.490257,1.951536,1.976291,1.84012,1.831465,27
1.552265,1.118881,1.500552,2.712759,1.508097,1.527338,1.444179,2.029875,27
1.49234,1.069728,1.449652,2.686585,1.510239,1.55345,1.449515,1.9994,27
1.891216,1.566667,1.816219,2.507267,1.957144,1.981288,1.837534,1.846493,27
1.878808,1.51287,1.8182,2.557513,1.856611,1.88615,1.786818,1.860477,27
1.480667,1.068087,1.443619,2.66267,1.508912,1.550696,1.453686,1.980715,27
1.488846,1.014058,1.428894,2.651651,1.496551,1.53773,1.451835,1.963037,27
1.865937,1.49212,1.776627,2.456198,1.923088,1.945715,1.818408,1.81226,27
1.871556,1.508344,1.786969,2.475359,1.931157,1.958093,1.832042,1.833967,27
1.533254,1.0513,1.461142,2.657416,1.532535,1.555243,1.466154,2.010232,27
1.996766,1.63438,1.932284,2.656617,1.998854,2.047761,1.952407,1.451443,27
1.865878,1.505987,1.784547,2.445601,1.916349,1.934074,1.821164,1.810156,27
1.860481,1.498369,1.771436,2.457093,1.921707,1.941004,1.804057,1.819514,27
1.478938,1.025183,1.442806,2.698992,1.461123,1.514679,1.454726,1.982434,27
1.738223,1.341701,1.68152,2.657183,1.754765,1.807377,1.71177,1.749497,27
1.893092,1.560743,1.821487,2.510521,1.95574,1.984975,1.850717,1.838134,27
1.886137,1.546973,1.810247,2.502602,1.951434,1.980562,1.842817,1.836062,27
1.487002,1.049658,1.442159,2.658383,1.506279,1.544225,1.458978,1.988345,27
1.494071,1.058928,1.450922,2.577334,1.502398,1.512348,1.468228,1.992181,27
1.876751,1.521799,1.795634,2.48279,1.942435,1.967866,1.832185,1.817492,27
1.888585,1.545101,1.812993,2.501673,1.952945,1.982679,1.849004,1.828152,27
1.517415,1.063602,1.474043,2.706818,1.474746,1.51039,1.444319,2.003027,27
1.733219,1.337315,1.677907,2.657853,1.74098,1.789059,1.689945,1.750457,27
1.870453,1.519319,1.788149,2.469994,1.93455,1.956836,1.821195,1.818317,27
1.874728,1.521116,1.793609,2.483557,1.932389,1.955541,1.817065,1.818,27
1.620289,1.257973,1.577088,2.736294,1.66772,1.70584,1.599514,2.099893,27
1.732473,1.356893,1.686764,2.646122,1.759886,1.816066,1.713374,1.738095,27
1.877171,1.542688,1.803645,2.502132,1.941259,1.968772,1.83496,1.853628,27
1.866899,1.495546,1.779373,2.460421,1.925296,1.948901,1.819823,1.815073,27
1.566267,1.100439,1.537195,2.738787,1.486445,1.542793,1.514546,1.944919,27
1.516729,1.050824,1.455388,2.638634,1.528701,1.552781,1.474622,2.008932,27
1.871168,1.514953,1.791754,2.481665,1.934302,1.962455,1.833433,1.826201,27
1.883215,1.533159,1.810246,2.47756,1.942324,1.97038,1.852953,1.827766,27
1.569153,1.147918,1.549098,2.780088,1.53561,1.598864,1.557989,2.062923,27
1.487119,1.018416,1.438337,2.680141,1.496057,1.543621,1.467426,2.008666,27
1.879538,1.526277,1.798578,2.471159,1.941166,1.964631,1.835664,1.809336,27
1.890013,1.542445,1.813625,2.499762,1.953592,1.985221,1.857805,1.838392,27
1.460551,1.032304,1.425401,2.645629,1.486258,1.534411,1.467128,1.990959,27
1.481389,1.018369,1.43577,2.680494,1.492651,1.542356,1.464903,1.999269,27
1.882001,1.51823,1.80117,2.481052,1.938875,1.965337,1.852244,1.822505,27
1.885834,1.517807,1.805359,2.489624,1.942084,1.975293,1.860468,1.848,27
1.531412,1.077238,1.499148,2.737188,1.488857,1.540183,1.517919,2.030438,27
1.468255,1.019297,1.431583,2.67629,1.495162,1.557554,1.481919,1.997606,27
1.898587,1.520736,1.812869,2.479211,1.95108,1.980563,1.870682,1.846353,27
1.884429,1.511948,1.800099,2.47597,1.942465,1.971624,1.852961,1.822787,27
1.506384,1.02179,1.459875,2.698293,1.468909,1.516028,1.463817,2.026342,27
1.775684,1.372657,1.745617,2.752976,1.737505,1.815431,1.77037,1.775743,27
1.890943,1.5284,1.81283,2.488465,1.952976,1.982463,1.866706,1.820604,27
1.888281,1.522175,1.802996,2.47431,1.944294,1.970916,1.849924,1.830575,27
1.491828,1.035582,1.434433,2.632543,1.505617,1.53608,1.466089,2.004766,27
1.969631,1.622365,1.925506,2.666106,1.993797,2.068697,1.987063,1.441937,27
1.90285,1.542344,1.825707,2.504396,1.956503,1.991742,1.878414,1.849774,27
1.910742,1.553736,1.833879,2.510769,1.96999,2.004763,1.891848,1.861467,27
1.536947,1.044974,1.486738,2.715096,1.48961,1.517882,1.483791,2.047417,27
1.548405,1.110668,1.50503,2.708645,1.56553,1.623114,1.558577,2.046916,27
2.231313,1.801568,2.142469,2.826458,2.119222,2.127718,2.111986,1.89588,27
1.894836,1.518239,1.816686,2.492289,1.948906,1.983672,1.881499,1.854526,27
1.913583,1.545107,1.835874,2.500412,1.967552,2.002566,1.896136,1.861928,27
1.560308,1.118564,1.527918,2.731814,1.545934,1.60495,1.569199,2.046172,27
1.482864,1.016931,1.446946,2.681215,1.499062,1.568731,1.508252,1.981328,27
1.898516,1.540777,1.824564,2.492482,1.957196,1.987864,1.886138,1.846262,27
1.913269,1.547849,1.838331,2.513579,1.964665,2.003208,1.897914,1.858002,27
1.510118,1.033697,1.478999,2.723063,1.493484,1.565402,1.53322,2.029031,27
1.493091,1.020429,1.451215,2.692511,1.498827,1.56327,1.508009,2.004871,27
1.90055,1.546292,1.823183,2.497152,1.955909,1.986099,1.87425,1.844209,27
1.886813,1.52569,1.806241,2.415488,1.93467,1.944511,1.853907,1.849108,27
2.051801,1.75995,2.059115,2.786711,1.987248,1.994167,2.075202,2.116785,27
1.749201,1.36045,1.698282,2.667169,1.776263,1.837856,1.747606,1.74416,27
2.308415,2.020137,2.296575,2.848833,2.329392,2.393019,2.369428,2.012267,27
2.335358,2.045201,2.312271,2.864094,2.3755,2.439613,2.401463,2.01828,27
2.317309,2.004163,2.282958,2.842774,2.339461,2.402551,2.365262,2.019103,27
2.251065,1.920136,2.186453,2.767627,2.250728,2.283598,2.226744,2.054102,27
2.314606,2.005997,2.23198,2.77822,2.33958,2.355348,2.266756,2.102156,27
2.239918,1.883825,2.157193,2.696703,2.227221,2.243535,2.175872,2.033456,27
2.396331,2.075509,2.353697,2.734714,2.386218,2.407823,2.366505,2.325276,27
2.25556,1.928697,2.176196,2.756304,2.27009,2.290778,2.211235,2.047035,27
2.227729,1.892983,2.141768,2.725806,2.230098,2.240563,2.156256,2.068876,27
2.247599,1.91855,2.16326,2.734703,2.258136,2.272266,2.186875,2.053811,27
2.323748,2.01108,2.234946,2.78088,2.342336,2.352059,2.262319,2.137763,27
2.303708,1.986229,2.217909,2.77593,2.310275,2.320634,2.236867,2.126673,27
2.432092,2.103649,2.360811,2.705776,2.39535,2.395189,2.351587,2.545098,27
2.293249,1.987999,2.226335,2.794282,2.32884,2.353891,2.281479,2.081119,27
2.257846,1.913599,2.176541,2.663985,2.229852,2.237498,2.165868,2.077424,27
