@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.921566,1.603382,1.910613,2.47414,2.112839,1.027348,1.872957,1.863686,1.335372,1.538913,1.847359,1.858569,1.562312,1.583237,39
1.855072,1.616629,1.90406,2.451549,1.823475,1.447792,1.856136,1.851146,1.709554,2.028578,1.83451,1.856927,1.776169,2.042487,39
1.879694,1.601786,1.921553,2.464771,1.848653,1.462332,1.852901,1.838739,1.708716,2.038311,1.8327,1.84067,1.805248,2.05041,39
1.967289,1.606267,1.946447,2.469372,2.160225,1.034092,1.90016,1.845532,1.361956,1.540766,1.868363,1.838145,1.642183,1.575695,39
1.883234,1.619529,1.87183,2.472749,2.069334,1.062737,1.849978,1.864892,1.352201,1.536991,1.826029,1.873022,1.54492,1.591441,39
1.958517,1.67392,1.960863,2.468463,2.160201,1.069278,1.916155,1.87772,1.37199,1.526768,1.88933,1.888573,1.668171,1.589253,39
1.967009,1.645705,1.950882,2.477804,2.163675,1.048346,1.904124,1.863889,1.353553,1.533484,1.878161,1.872309,1.672793,1.593135,39
1.938111,1.627302,1.925826,2.471583,2.134139,1.040988,1.88593,1.862268,1.351474,1.524986,1.858234,1.861221,1.608613,1.573459,39
1.934814,1.598803,1.920205,2.451032,2.127004,1.032244,1.88194,1.840625,1.351354,1.541661,1.850558,1.834141,1.599619,1.579782,39
1.939443,1.645368,1.962273,2.460259,2.142205,1.033654,1.912931,1.88057,1.346361,1.533227,1.88928,1.883634,1.613788,1.591927,39
1.887214,1.601854,1.899816,2.437846,2.079805,1.043426,1.86006,1.844203,1.351987,1.546586,1.835347,1.847128,1.548658,1.59593,39
1.914126,1.672799,1.95476,2.458747,2.119324,1.057909,1.912211,1.900554,1.356887,1.53194,1.890816,1.909305,1.589821,1.599325,39
1.921972,1.647146,1.927389,2.473418,2.12028,1.044771,1.891817,1.886896,1.345916,1.533606,1.868638,1.890372,1.587341,1.594365,39
1.909671,1.610118,1.928658,2.46412,2.106088,1.021602,1.884069,1.878144,1.33161,1.561334,1.864401,1.873874,1.555132,1.617153,39
1.616007,1.752471,1.922501,2.462639,1.797116,1.425547,1.911886,2.001707,1.560573,1.839411,1.902736,2.020568,1.250498,1.891742,39
1.662509,1.643943,1.833512,2.407806,1.839059,1.275175,1.81435,1.925494,1.454779,1.707217,1.805356,1.931619,1.233313,1.747039,39
2.004161,1.613267,1.913363,2.492369,2.171718,1.120347,1.918209,1.826597,1.45465,1.559457,1.866649,1.826378,1.7242,1.566607,39
2.060798,1.649891,1.934656,2.557283,2.207058,1.221491,1.948307,1.858307,1.541094,1.609717,1.894694,1.867739,1.783129,1.601894,39
2.0365,1.626187,1.925962,2.562487,2.191069,1.129946,1.93199,1.868892,1.452995,1.588459,1.894406,1.887963,1.764283,1.620618,39
1.720962,1.695522,1.833019,2.460247,1.863853,1.350712,1.904045,1.961401,1.576595,1.740293,1.867408,1.974932,1.342014,1.756911,39
2.225163,1.744785,2.242996,2.706047,2.31913,1.557971,2.157721,2.017085,1.801045,2.044669,2.141043,1.942142,2.117576,2.047557,39
2.075102,1.629012,2.099319,2.570078,2.177888,1.360399,1.995794,1.900577,1.62111,1.906291,1.983393,1.899237,1.963194,1.955837,39
2.240121,1.701238,2.130655,2.78845,2.457168,1.359364,2.095246,2.045906,1.588456,1.565418,2.066791,1.978787,1.815829,1.561844,39
2.254728,1.726177,2.144634,2.799677,2.472742,1.368405,2.113823,2.060394,1.591646,1.576252,2.08891,1.999284,1.858991,1.58659,39
2.051651,1.589011,2.070191,2.550761,2.154634,1.319015,1.976097,1.880793,1.591283,1.885981,1.959671,1.865541,1.910908,1.923901,39
2.054632,1.582367,2.077863,2.560083,2.15725,1.300428,1.985923,1.883289,1.581954,1.88617,1.969394,1.855076,1.904943,1.919409,39
2.272907,1.699017,2.172131,2.765361,2.496343,1.332212,2.105639,2.031441,1.55088,1.549035,2.078431,1.99162,1.869281,1.56863,39
2.175748,1.700898,2.069665,2.728188,2.405242,1.270252,2.040376,2.013807,1.511059,1.485856,2.012208,1.977863,1.751368,1.513877,39
2.068199,1.608772,2.103925,2.564623,2.174947,1.318276,2.002321,1.899051,1.593907,1.894363,1.990324,1.868469,1.929001,1.929551,39
2.02567,1.602393,2.062061,2.532657,2.134284,1.296746,1.95424,1.857825,1.565796,1.858404,1.938844,1.847457,1.900859,1.89885,39
2.209893,1.71226,2.101018,2.752473,2.434861,1.327209,2.079271,2.038476,1.569005,1.529373,2.049134,1.975686,1.785924,1.533671,39
2.211696,1.671784,2.097788,2.707655,2.438347,1.239566,2.054937,1.98532,1.482052,1.494781,2.021413,1.948321,1.797856,1.512133,39
2.047627,1.603025,2.073832,2.547247,2.153721,1.300844,1.985511,1.870901,1.578235,1.86105,1.967994,1.83535,1.91668,1.887573,39
2.066365,1.597115,2.087588,2.567371,2.169458,1.326572,1.993206,1.882391,1.600563,1.891904,1.975145,1.85251,1.929267,1.920053,39
2.273859,1.713324,2.176974,2.788025,2.493889,1.352244,2.127361,2.063191,1.574971,1.586826,2.104475,2.000425,1.872548,1.597627,39
2.176204,1.687677,2.030351,2.750039,2.390751,1.297154,2.041119,2.021473,1.546267,1.518272,2.006981,1.971895,1.736181,1.525312,39
2.053623,1.581297,2.067413,2.546539,2.155183,1.326003,1.974391,1.870378,1.592868,1.886552,1.955602,1.850233,1.915555,1.91888,39
2.040595,1.647733,2.085008,2.558538,2.147502,1.277938,1.977284,1.904039,1.566721,1.881018,1.965017,1.906886,1.899751,1.930683,39
2.286219,1.731088,2.183178,2.828868,2.50007,1.394285,2.135729,2.079875,1.609887,1.611183,2.114557,2.013584,1.884355,1.618145,39
2.204326,1.714726,2.090478,2.752197,2.430672,1.285634,2.077932,2.039806,1.531454,1.514899,2.048879,1.993957,1.79171,1.540101,39
2.063582,1.604264,2.088662,2.548351,2.168302,1.332326,1.996967,1.88357,1.592057,1.881845,1.984445,1.845456,1.94226,1.913396,39
2.063315,1.591822,2.096515,2.508062,2.1724,1.297903,1.992,1.892402,1.571091,1.883655,1.981707,1.861034,1.918665,1.920114,39
2.269986,1.745211,2.166343,2.681073,2.487656,1.406423,2.111791,2.076436,1.613935,1.588811,2.094785,2.037742,1.897173,1.619329,39
2.198677,1.712966,2.077654,2.775884,2.417212,1.314161,2.061895,2.045715,1.543644,1.539501,2.039486,2.005233,1.786493,1.569489,39
2.162009,1.723219,2.204784,2.634071,2.267617,1.475625,2.103554,1.981219,1.722959,1.977791,2.094282,1.922812,2.056946,1.997525,39
2.093828,1.635853,2.137658,2.594471,2.203291,1.345216,2.030566,1.920501,1.614232,1.914691,2.020829,1.877047,1.959977,1.94537,39
2.259454,1.719505,2.155011,2.775162,2.481983,1.326028,2.115293,2.051804,1.55756,1.55131,2.088658,1.995034,1.857118,1.567285,39
2.207707,1.712031,2.135924,2.702786,2.44829,1.235598,2.067027,2.000595,1.471196,1.482517,2.039041,1.969745,1.809386,1.516543,39
2.087333,1.646411,2.133982,2.589855,2.194548,1.371858,2.027296,1.914952,1.630792,1.91737,2.016517,1.864235,1.963844,1.941743,39
2.053196,1.61338,2.075446,2.546847,2.156253,1.299075,1.975732,1.878427,1.573488,1.880201,1.95873,1.87486,1.92447,1.922581,39
2.623246,2.521611,2.765259,2.724174,2.685189,2.309804,2.720396,2.683449,2.463923,2.654061,2.710549,2.712674,2.553112,2.695742,39
2.265701,1.738049,2.165992,2.805769,2.486475,1.385745,2.133045,2.083516,1.612726,1.593184,2.108796,2.012689,1.854455,1.598189,39
2.209359,1.688836,2.126243,2.703557,2.441684,1.247661,2.050381,2.009352,1.468206,1.511083,2.029648,1.986628,1.796088,1.553107,39
2.126976,1.675101,2.168434,2.620421,2.233834,1.38623,2.070903,1.952674,1.657977,1.941152,2.059018,1.898208,1.99275,1.962241,39
2.112742,1.655424,2.139587,2.582239,2.215508,1.386733,2.040224,1.917883,1.644987,1.922873,2.02745,1.882826,2.014,1.953584,39
2.375948,1.798275,2.292048,2.793329,2.591602,1.509386,2.221859,2.139419,1.706999,1.691538,2.204734,2.063109,2.018474,1.695519,39
2.235252,1.70656,2.175143,2.734674,2.474056,1.226232,2.078375,2.02435,1.438452,1.540093,2.066358,2.007916,1.842465,1.599919,39
2.087155,1.619182,2.113019,2.579239,2.193273,1.364704,2.02494,1.90796,1.634287,1.903834,2.008894,1.858531,1.948901,1.923013,39
2.035076,1.568034,2.035656,2.530104,2.134614,1.270531,1.960477,1.846887,1.552529,1.849939,1.937091,1.827667,1.897783,1.879939,39
2.122066,1.715119,1.967036,2.748035,2.333509,1.307492,2.003965,2.043333,1.560748,1.515905,1.969626,2.010619,1.646759,1.532564,39
2.253395,1.674561,2.131917,2.79964,2.464594,1.369452,2.080124,2.033775,1.576442,1.582821,2.057022,1.988348,1.836061,1.593342,39
2.035981,1.589452,2.064355,2.540956,2.141032,1.296189,1.971454,1.862206,1.566673,1.860864,1.956358,1.830214,1.907262,1.892703,39
2.069109,1.609365,2.09534,2.566075,2.172443,1.343346,2.011541,1.894845,1.607336,1.895876,1.995244,1.836019,1.926159,1.911182,39
2.157944,1.70142,2.029614,2.738572,2.380709,1.290262,2.040456,2.030307,1.545861,1.508971,2.0067,1.974882,1.705701,1.515237,39
2.283612,1.757641,2.171201,2.801023,2.500802,1.404917,2.129309,2.081232,1.62022,1.609704,2.10061,2.048557,1.875567,1.628972,39
2.053126,1.597568,2.073614,2.555028,2.160211,1.308379,1.976542,1.885295,1.582753,1.876415,1.961564,1.875323,1.910236,1.918081,39
2.012915,1.596815,2.043383,2.515325,2.119925,1.218641,1.947751,1.860667,1.510642,1.840568,1.930799,1.85848,1.86274,1.885784,39
2.282676,1.818732,2.1517,2.81843,2.493467,1.504073,2.174056,2.141766,1.733024,1.664497,2.141017,2.063588,1.871484,1.650131,39
2.188876,1.678236,2.093434,2.713053,2.417488,1.2749,2.038407,1.996725,1.506885,1.497345,2.011254,1.957605,1.76866,1.516193,39
2.069509,1.595492,2.08995,2.552273,2.171931,1.309805,1.996675,1.882374,1.57874,1.887505,1.982522,1.847292,1.939279,1.919218,39
2.001655,1.595858,2.041923,2.510238,2.116347,1.303439,1.949079,1.856607,1.566225,1.832992,1.934487,1.83241,1.862898,1.867356,39
2.146047,1.714585,2.02102,2.726628,2.372934,1.267065,2.035946,2.032722,1.528606,1.492181,2.002627,1.985788,1.695577,1.509813,39
2.177444,1.698173,2.07235,2.729018,2.407617,1.246419,2.040514,2.021527,1.485916,1.493893,2.014972,1.993349,1.744796,1.532814,39
2.068504,1.61952,2.114825,2.563597,2.18137,1.331262,2.015003,1.912281,1.603518,1.890733,2.005658,1.870024,1.922885,1.922065,39
2.047354,1.611405,2.079144,2.540496,2.15916,1.252044,1.983556,1.89185,1.544572,1.856422,1.970717,1.887178,1.900372,1.905313,39
2.257477,1.73266,2.14296,2.800052,2.475602,1.377331,2.121306,2.066662,1.601633,1.582062,2.095164,2.004019,1.865503,1.591613,39
2.30583,1.752272,2.210509,2.826432,2.524726,1.397345,2.159696,2.087922,1.613522,1.610089,2.137647,2.020983,1.918823,1.620885,39
2.091517,1.656656,2.13152,2.582141,2.200731,1.354782,2.043419,1.927873,1.626237,1.901543,2.030711,1.87303,1.955912,1.922924,39
2.090288,1.632869,2.126297,2.587278,2.197958,1.346763,2.031666,1.915807,1.61556,1.905423,2.019392,1.865509,1.956035,1.930175,39
2.242553,1.73791,2.146319,2.761047,2.469922,1.331046,2.111631,2.051061,1.567788,1.53839,2.08293,1.989045,1.842399,1.54952,39
2.216539,1.714016,2.133192,2.733957,2.452388,1.259781,2.084261,2.027586,1.500916,1.504536,2.058165,1.978815,1.806042,1.531186,39
1.994573,1.57652,2.02262,2.490946,2.104812,1.267186,1.940613,1.838681,1.540762,1.814044,1.922544,1.80772,1.8553,1.843075,39
2.041846,1.601944,2.05573,2.541798,2.143427,1.320616,1.967804,1.854202,1.596556,1.862454,1.944397,1.837087,1.922779,1.890079,39
2.09692,1.76996,1.914119,2.665506,2.306945,1.307317,2.000351,2.057498,1.586285,1.517914,1.951146,2.029228,1.605808,1.521573,39
2.136645,1.682994,1.987461,2.682333,2.359249,1.2625,2.012752,1.979673,1.53147,1.464496,1.962254,1.930847,1.68036,1.451428,39
1.890693,1.615366,1.892757,2.460522,2.085624,1.056703,1.856769,1.866205,1.352491,1.546125,1.831289,1.85791,1.527522,1.589834,39
1.945715,1.601036,1.943159,2.462304,2.143078,1.036561,1.890258,1.854019,1.356207,1.55301,1.861607,1.83778,1.591818,1.585672,39
1.916165,1.607013,1.920492,2.466307,2.112999,1.034806,1.873222,1.868127,1.340417,1.557608,1.850092,1.857819,1.555783,1.603557,39
1.903518,1.6164,1.918734,2.48233,2.099032,1.032881,1.881665,1.895478,1.352508,1.54974,1.860469,1.883169,1.514165,1.595047,39
1.612623,1.717714,1.882751,2.483636,1.776728,1.440801,1.897448,2.015405,1.572923,1.864986,1.881118,2.006865,1.135972,1.885072,39
1.94698,1.606895,1.938509,2.478639,2.142528,1.020515,1.890146,1.868036,1.334393,1.546455,1.865739,1.858179,1.593628,1.591716,39
1.948009,1.615771,1.949218,2.465004,2.14804,1.03249,1.899765,1.867912,1.346903,1.546679,1.871743,1.852757,1.593942,1.58555,39
1.956662,1.599909,1.952999,2.467475,2.15255,1.019265,1.905502,1.865303,1.345168,1.559264,1.877141,1.847847,1.596843,1.59463,39
1.954753,1.593104,1.94345,2.468952,2.147099,1.076754,1.883238,1.838734,1.398764,1.569999,1.851853,1.818018,1.604564,1.586095,39
1.979104,1.589451,1.961599,2.500857,2.168745,1.050369,1.895981,1.854422,1.379696,1.565976,1.870791,1.840693,1.62869,1.591877,39
1.821208,1.614773,1.886716,2.454311,1.782954,1.460396,1.833987,1.852332,1.714785,2.033566,1.819615,1.866732,1.755356,2.056094,39
1.879996,1.600415,1.951841,2.452618,1.859928,1.436748,1.873878,1.844205,1.688141,2.031513,1.855953,1.844103,1.813577,2.049111,39
1.982505,1.588689,1.980466,2.48474,2.175692,1.089051,1.91022,1.852777,1.414333,1.592412,1.881993,1.819922,1.613039,1.600229,39
1.971452,1.595109,1.951007,2.473848,2.161786,1.08182,1.898284,1.847485,1.414973,1.580312,1.86334,1.820254,1.604923,1.588204,39
1.912818,1.602349,1.893513,2.450907,2.091447,1.194081,1.878156,1.850793,1.509316,1.627361,1.828114,1.804256,1.507476,1.597657,39
1.914954,1.567866,1.867236,2.446163,2.095318,1.094769,1.846419,1.812795,1.405719,1.572174,1.80328,1.786569,1.557056,1.5754,39
1.946491,1.588348,1.906363,2.491711,2.119422,1.042959,1.898706,1.859348,1.377414,1.56356,1.86548,1.859976,1.615363,1.596992,39
1.948904,1.621143,1.898251,2.475459,2.123129,1.066761,1.901615,1.864217,1.353551,1.585471,1.868639,1.876411,1.662475,1.643174,39
2.062112,1.634963,1.997432,2.52164,2.238958,1.082159,1.967385,1.86313,1.419894,1.57083,1.928159,1.8674,1.783545,1.598702,39
1.762452,1.629768,1.777348,2.449371,1.911222,1.230385,1.847597,1.894893,1.515224,1.630778,1.805283,1.898742,1.384447,1.640906,39
2.186754,1.669739,2.085094,2.630921,2.339709,1.24343,2.051356,1.920878,1.573477,1.687346,2.009013,1.912514,1.89957,1.675818,39
1.982605,1.614363,1.97168,2.492339,1.947502,1.472598,1.925107,1.8351,1.705947,2.050409,1.892443,1.849345,1.957223,2.066144,39
1.965228,1.624281,1.905298,2.507905,2.14295,1.041829,1.903125,1.878314,1.362371,1.552855,1.873234,1.885894,1.656437,1.608969,39
1.664264,1.996232,2.080474,2.604095,1.615501,1.793456,2.138926,2.241878,2.053187,2.270164,2.126413,2.265919,1.516237,2.300538,39
2.073322,1.621342,1.994334,2.524595,2.247674,1.063641,1.972399,1.865141,1.400589,1.584695,1.932689,1.862824,1.786512,1.613544,39
2.045029,1.644586,1.948202,2.507688,2.21494,1.092417,1.960268,1.863127,1.415139,1.570816,1.912563,1.868323,1.777485,1.602928,39
2.094593,1.652384,2.024663,2.548502,2.268023,1.098015,1.994286,1.883353,1.431271,1.591755,1.957708,1.893648,1.832377,1.62672,39
1.675889,1.767035,1.908097,2.47513,1.853256,1.366201,1.958519,2.0511,1.551981,1.778586,1.932295,2.047891,1.224806,1.809933,39
2.027439,1.617003,1.943228,2.51346,2.199194,1.059964,1.935751,1.855755,1.390864,1.561068,1.895555,1.860892,1.737677,1.594854,39
1.983614,1.606377,1.926146,2.508283,2.152594,1.065524,1.917172,1.861059,1.385031,1.573621,1.883115,1.872472,1.68276,1.612097,39
2.040665,1.623059,1.960262,2.503294,2.212834,1.084891,1.961309,1.855281,1.420637,1.574354,1.912994,1.851381,1.759423,1.592458,39
2.048453,1.6297,1.970143,2.512509,2.222971,1.068045,1.95944,1.861561,1.403691,1.568074,1.917621,1.864596,1.769148,1.600305,39
2.054669,1.628486,1.984947,2.519116,2.229422,1.072909,1.965105,1.86282,1.40816,1.578874,1.92562,1.867485,1.783104,1.611122,39
2.081865,1.63392,1.983909,2.52508,2.250558,1.088498,1.983049,1.869091,1.424791,1.589669,1.935734,1.865958,1.797776,1.610626,39
2.039205,1.633015,1.96334,2.510625,2.216204,1.047133,1.95828,1.876332,1.378127,1.565749,1.918135,1.876526,1.74104,1.604929,39
2.063867,1.637008,1.986658,2.52571,2.236055,1.105629,1.9728,1.860528,1.437522,1.570508,1.929188,1.863598,1.800331,1.59312,39
1.981071,1.586101,1.903216,2.508202,2.144287,1.060155,1.903828,1.849704,1.376513,1.587584,1.867259,1.85708,1.679269,1.62196,39
2.063725,1.646063,1.98996,2.514841,2.24206,1.064002,1.974823,1.874146,1.39393,1.567575,1.934439,1.879391,1.786275,1.6073,39
2.013438,1.625646,1.93407,2.495217,2.187621,1.077312,1.933572,1.846602,1.409122,1.551682,1.888873,1.851835,1.73879,1.582053,39
1.884129,1.721107,1.950362,2.574203,2.009168,1.440703,1.988714,2.018161,1.719412,1.816822,1.955223,2.020897,1.513283,1.799705,39
2.064984,1.691138,1.965876,2.523175,2.226401,1.313772,1.984169,1.877992,1.637066,1.638832,1.91169,1.842029,1.745921,1.579995,39
2.059147,1.655336,1.933737,2.511308,2.217165,1.198762,1.967886,1.852164,1.528258,1.585097,1.900072,1.839386,1.768556,1.562538,39
2.024789,1.605643,1.953106,2.516517,2.198675,1.06197,1.92356,1.847078,1.390483,1.556521,1.88837,1.852473,1.724764,1.587853,39
2.011333,1.622152,1.93226,2.499394,2.185665,1.059875,1.927844,1.852178,1.386039,1.552184,1.886818,1.858244,1.723868,1.58873,39
1.93303,1.587562,1.880018,2.508458,2.092253,1.109844,1.87154,1.846033,1.414648,1.578864,1.83879,1.85908,1.612641,1.603854,39
1.979776,1.630331,1.910841,2.467688,2.160193,1.070549,1.912674,1.844063,1.384818,1.545849,1.868409,1.84633,1.696252,1.583539,39
1.674145,1.769792,1.881516,2.507802,1.816097,1.484726,1.952593,2.02144,1.626922,1.864603,1.919276,2.038142,1.317651,1.888082,39
1.73321,1.665034,1.859097,2.382181,1.907914,1.2181,1.908655,1.92645,1.506273,1.642678,1.867168,1.927219,1.346294,1.660336,39
2.084577,1.623484,2.012437,2.536606,2.257717,1.098467,1.978703,1.867072,1.441628,1.594741,1.937218,1.859047,1.785303,1.605261,39
1.813248,1.625415,1.87907,2.428784,1.97156,1.216149,1.906114,1.891643,1.507568,1.656003,1.86498,1.896747,1.456881,1.661176,39
1.689331,1.750292,1.894196,2.43401,1.615133,1.65598,1.967737,2.005987,2.0044,2.093028,1.914648,1.987213,1.566062,2.062853,39
1.959006,1.624292,1.88379,2.475263,2.133597,1.071084,1.896715,1.848211,1.381898,1.538751,1.852987,1.852803,1.656315,1.574772,39
2.000489,1.61391,1.901501,2.498654,2.167262,1.089848,1.91069,1.837224,1.412818,1.545968,1.862581,1.841046,1.705081,1.565532,39
1.678127,1.820047,1.909275,2.603723,1.804747,1.592061,1.964227,2.103245,1.680787,1.965523,1.951226,2.120341,1.286312,1.997592,39
2.02445,1.657728,1.963789,2.508365,2.198634,1.084162,1.975209,1.892603,1.408236,1.572412,1.932554,1.901549,1.746297,1.613413,39
2.055973,1.631761,1.971267,2.528427,2.223406,1.114839,1.965492,1.861378,1.456996,1.572939,1.918661,1.861078,1.773249,1.58459,39
2.043459,1.623245,1.919886,2.586554,2.183145,1.213375,1.927515,1.871183,1.532441,1.631672,1.883263,1.879079,1.738706,1.626254,39
2.008507,1.621424,1.915269,2.507457,2.173752,1.074765,1.933858,1.864657,1.398079,1.569663,1.889115,1.868228,1.708811,1.60048,39
1.62535,1.70905,1.898108,2.405488,1.825283,1.297004,1.893913,1.969511,1.53811,1.707604,1.873584,1.968707,1.193389,1.739304,39
1.91914,1.592559,1.911282,2.47489,2.106817,1.070814,1.848037,1.833657,1.369033,1.553463,1.825682,1.836241,1.580653,1.590127,39
2.006193,1.64632,2.009323,2.506803,2.19792,1.149743,1.925439,1.865112,1.468307,1.588102,1.897975,1.856657,1.68571,1.602305,39
1.955704,1.593129,2.008967,2.484632,1.933591,1.534285,1.895417,1.818227,1.740012,2.066671,1.870431,1.801361,1.911214,2.065789,39
1.96838,1.616686,1.96607,2.474813,2.166615,1.04842,1.903234,1.856938,1.375282,1.547301,1.875194,1.845298,1.629284,1.579652,39
2.031614,1.620952,1.900233,2.513395,2.183372,1.159175,1.901521,1.82695,1.376276,1.646205,1.867092,1.861923,1.828687,1.711506,39
2.003575,1.609476,1.939494,2.478222,2.185887,1.09256,1.922185,1.837204,1.428219,1.54049,1.873342,1.817581,1.677042,1.541908,39
2.083129,1.649394,2.021187,2.559344,2.252558,1.18097,1.970457,1.873147,1.510273,1.605507,1.9318,1.870632,1.787285,1.605064,39
1.96404,1.598887,1.935098,2.476713,2.153899,1.026615,1.908092,1.862453,1.361765,1.544401,1.872022,1.843399,1.604973,1.568861,39
1.980794,1.612498,1.950624,2.464962,2.172934,1.047326,1.919622,1.852246,1.383061,1.542436,1.879159,1.832414,1.639966,1.56128,39
1.943659,1.611031,1.921552,2.457933,2.134526,1.085631,1.888065,1.843548,1.410529,1.540279,1.847116,1.822383,1.585244,1.548341,39
1.572118,1.771654,1.893238,2.535735,1.726226,1.582212,1.941553,2.062358,1.729821,1.957768,1.912539,2.039858,1.096697,1.948439,39
1.925972,1.590981,1.893365,2.479024,2.112592,1.037978,1.872223,1.854218,1.366542,1.532225,1.838138,1.840301,1.56171,1.557881,39
1.903604,1.582089,1.889005,2.466071,2.09175,1.041012,1.856986,1.846576,1.357976,1.546183,1.826465,1.83354,1.539536,1.574084,39
1.940189,1.595069,1.94637,2.472359,2.137126,1.0474,1.895847,1.861942,1.382216,1.566168,1.865568,1.838112,1.579976,1.586946,39
1.893024,1.581033,1.896166,2.444764,2.085507,1.038602,1.858608,1.840509,1.349782,1.556894,1.829097,1.827567,1.543193,1.590162,39
1.881457,1.590873,1.86809,2.44531,2.067499,1.047485,1.856234,1.852097,1.34523,1.546934,1.822511,1.840893,1.507421,1.579037,39
1.847008,1.602419,1.85301,2.444689,2.033954,1.062237,1.854862,1.869441,1.371719,1.546857,1.820815,1.857297,1.46439,1.577318,39
1.888769,1.571584,1.866848,2.441279,2.074129,1.054231,1.837722,1.828102,1.339067,1.567139,1.806376,1.815514,1.533688,1.599729,39
1.917148,1.56627,1.886585,2.459194,2.100285,1.047431,1.858542,1.834872,1.36445,1.565588,1.823415,1.814649,1.543279,1.582809,39
1.964878,1.5825,1.946532,2.473584,2.152029,1.037873,1.906597,1.851509,1.375636,1.56191,1.872616,1.833234,1.601683,1.579877,39
