@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.826124,1.862256,1.855917,1.86097,1.668228,1.801161,1.510086,1.528631,1.778715,1.840862,1.793375,1.815475,1.848606,1.220112,1.428032,1.775075,16
1.866455,1.956226,1.897912,1.943766,1.651663,1.866086,1.607368,1.623689,1.854711,1.896288,1.879852,1.899791,1.901682,1.301526,1.504366,1.831702,16
1.872364,1.999952,1.904984,1.961577,1.644857,1.875201,1.62574,1.646868,1.873497,1.908719,1.898668,1.919718,1.91124,1.327756,1.52114,1.842161,16
1.867513,1.97354,1.894808,1.939736,1.661641,1.859195,1.592491,1.621358,1.858638,1.898633,1.873389,1.897966,1.896868,1.298323,1.510423,1.832731,16
1.953229,1.992975,1.963421,2.023355,1.733705,1.9403,1.66754,1.715988,1.954233,1.984782,1.9526,1.984768,1.965631,1.428131,1.633768,1.926308,16
1.811689,1.841518,1.834844,1.853833,1.658054,1.798609,1.508336,1.525937,1.783579,1.834003,1.792419,1.81177,1.846749,1.257233,1.427022,1.766376,16
1.841333,1.87113,1.858286,1.891944,1.664223,1.823156,1.533675,1.57002,1.824502,1.868164,1.825925,1.8526,1.866043,1.32399,1.479839,1.803112,16
1.959482,1.999693,1.964887,2.024547,1.744826,1.950529,1.674556,1.721448,1.968255,1.993782,1.958812,1.988379,1.977886,1.47796,1.647864,1.933566,16
2.022938,2.07279,2.024936,2.10389,1.78954,2.025941,1.764467,1.808937,2.045118,2.06123,2.038882,2.067549,2.042843,1.531523,1.733141,2.004063,16
2.01088,2.06365,2.006016,2.056309,1.810359,1.980514,1.688711,1.756924,2.009346,2.040621,1.982788,2.021883,2.003651,1.491278,1.706994,1.978809,16
1.918106,1.773217,1.915051,1.954624,1.758337,1.911186,1.610205,1.635523,1.905219,1.939994,1.894096,1.914417,1.936253,1.461343,1.58562,1.883228,16
1.824813,1.883664,1.840443,1.86695,1.674153,1.815877,1.520592,1.539138,1.807541,1.851526,1.80773,1.826061,1.858042,1.296819,1.455918,1.783038,16
1.962422,2.000195,1.970138,2.028546,1.749184,1.952749,1.67566,1.718988,1.961451,1.99201,1.958161,1.988301,1.973712,1.408001,1.641995,1.933544,16
2.045719,2.122814,2.04035,2.112313,1.838338,2.036949,1.760583,1.817169,2.064614,2.082232,2.0434,2.076772,2.050488,1.521531,1.759454,2.021915,16
1.907837,1.97838,1.921561,1.962519,1.710564,1.898047,1.612731,1.642832,1.894495,1.933709,1.894749,1.919367,1.924659,1.301686,1.558853,1.868488,16
2.003292,2.115799,2.018374,2.101788,1.769296,2.01096,1.764314,1.803793,2.029828,2.045277,2.036016,2.063386,2.029419,1.48226,1.707046,1.98686,16
1.936378,2.021844,1.952828,2.007793,1.726558,1.929539,1.658253,1.694486,1.934487,1.967032,1.938481,1.96585,1.953778,1.353896,1.603832,1.905381,16
1.931067,1.97834,1.948713,1.994279,1.709717,1.900905,1.624369,1.682537,1.914799,1.957163,1.916421,1.954521,1.932673,1.360517,1.592289,1.897332,16
1.878317,1.956013,1.889381,1.936162,1.703473,1.874417,1.589107,1.620713,1.880097,1.911068,1.874253,1.897249,1.908967,1.32115,1.535926,1.843546,16
1.835006,1.874721,1.861552,1.869939,1.67977,1.822557,1.53329,1.541595,1.796416,1.85183,1.808343,1.824616,1.868026,1.214485,1.44144,1.783525,16
1.867153,1.979634,1.906721,1.94857,1.657398,1.807745,1.553041,1.642222,1.838926,1.89564,1.858634,1.912463,1.864242,1.276508,1.50308,1.832491,16
1.890174,1.950375,1.918722,1.943919,1.700487,1.819891,1.539509,1.634586,1.845633,1.908554,1.849734,1.906415,1.871978,1.223041,1.520872,1.846274,16
1.841554,1.804669,1.856791,1.836443,1.704849,1.795153,1.468284,1.496581,1.76768,1.843572,1.763392,1.790106,1.839155,1.214865,1.434951,1.77793,16
1.871662,1.984735,1.916074,1.954534,1.66043,1.837736,1.589637,1.642445,1.840077,1.896219,1.872705,1.911584,1.885526,1.181111,1.49237,1.831215,16
2.093929,1.506574,2.087579,2.093004,2.001156,2.022317,1.72599,1.805275,2.013376,2.081833,2.004613,2.055412,2.057898,1.600963,1.758442,2.04663,16
1.911642,1.91863,1.941015,1.936167,1.734729,1.820659,1.524912,1.623053,1.832239,1.914551,1.834919,1.895329,1.874789,1.175366,1.519717,1.853895,16
1.621907,1.794335,1.587053,1.490341,2.063802,1.545102,1.079096,1.07168,1.510332,1.619557,1.451146,1.45738,1.614544,1.734731,1.177508,1.537701,16
1.466649,1.8753,1.474969,1.493712,1.931055,1.434084,1.059178,1.063283,1.439578,1.512128,1.447285,1.457342,1.50311,1.698959,1.024376,1.428466,16
1.826864,1.826047,1.883197,1.917629,1.570359,1.793145,1.567511,1.611278,1.799626,1.860156,1.848956,1.882341,1.861216,1.454199,1.444771,1.793377,16
1.836688,1.826615,1.889879,1.929628,1.543614,1.807135,1.579573,1.620267,1.810497,1.869521,1.858878,1.890377,1.867274,1.455463,1.457744,1.801865,16
1.556082,1.801635,1.517461,1.466747,2.026952,1.507261,1.043692,1.030841,1.482868,1.571432,1.429972,1.430618,1.565751,1.726008,1.116188,1.483119,16
1.79383,1.908327,1.773015,1.759956,1.972853,1.757492,1.37615,1.412041,1.732385,1.793305,1.689871,1.71705,1.792125,1.419302,1.386143,1.716746,16
1.830562,1.801569,1.873864,1.907497,1.533105,1.811187,1.578014,1.600407,1.80138,1.863232,1.847836,1.87052,1.86824,1.433129,1.445733,1.785452,16
1.845381,1.860513,1.89469,1.946444,1.547264,1.844535,1.63035,1.646832,1.841957,1.887306,1.891216,1.909432,1.903025,1.471844,1.479858,1.812826,16
1.48414,1.900963,1.521825,1.524233,1.89038,1.427333,1.110331,1.118556,1.430679,1.527683,1.475447,1.492885,1.51912,1.690944,1.029176,1.444406,16
1.4663,1.89731,1.481303,1.510244,1.866759,1.442422,1.100621,1.091751,1.439309,1.516601,1.468332,1.474293,1.508971,1.670782,1.015258,1.421735,16
1.839734,1.819102,1.891871,1.927355,1.530602,1.802402,1.575227,1.61809,1.802312,1.869829,1.854774,1.888624,1.860752,1.432443,1.454452,1.799019,16
1.857525,1.856529,1.903517,1.957348,1.519213,1.834733,1.6111,1.653435,1.841989,1.89519,1.888275,1.91927,1.887031,1.474446,1.491533,1.822809,16
1.653016,2.048527,1.680278,1.704497,1.991251,1.620731,1.353226,1.350207,1.617756,1.698252,1.664516,1.674609,1.463153,1.839586,1.265195,1.615552,16
1.462616,1.894794,1.489294,1.494173,1.897111,1.432392,1.089178,1.08264,1.431749,1.509927,1.462555,1.471748,1.511505,1.683053,1.005741,1.427817,16
1.838115,1.827126,1.895712,1.928048,1.559009,1.801289,1.573982,1.617171,1.804154,1.867726,1.854496,1.888233,1.864772,1.447292,1.453843,1.80277,16
1.859432,1.856826,1.904596,1.958544,1.516493,1.83709,1.613052,1.655355,1.843955,1.89709,1.889663,1.920567,1.88874,1.469891,1.493672,1.823921,16
1.472424,1.92399,1.505177,1.538475,1.879947,1.437432,1.127384,1.134,1.442649,1.528455,1.493347,1.508338,1.51492,1.689282,1.030706,1.437616,16
1.464738,1.88396,1.481223,1.498789,1.911937,1.431247,1.07268,1.070416,1.43258,1.510492,1.453196,1.462178,1.502535,1.699455,1.015595,1.426373,16
1.850839,1.838954,1.897696,1.946184,1.523223,1.814441,1.587685,1.641772,1.825213,1.885335,1.87144,1.908574,1.870162,1.456106,1.477531,1.812757,16
1.829197,1.825682,1.897351,1.914781,1.619854,1.785006,1.569802,1.61124,1.788347,1.857354,1.84398,1.8783,1.866365,1.425109,1.437639,1.794703,16
1.460116,1.93833,1.486435,1.545169,1.881508,1.43883,1.129546,1.145623,1.461551,1.523929,1.498929,1.513569,1.51421,1.691513,1.031412,1.433883,16
1.47019,1.885116,1.497457,1.499738,1.909265,1.428282,1.082112,1.081259,1.429062,1.513119,1.454773,1.465661,1.514345,1.678684,1.01353,1.431034,16
1.835861,1.798504,1.885434,1.902676,1.600549,1.789434,1.550297,1.601784,1.795842,1.863075,1.834161,1.871433,1.863201,1.410038,1.447917,1.79431,16
1.841545,1.845405,1.894144,1.934664,1.581627,1.81186,1.587397,1.63716,1.827427,1.878496,1.867386,1.901477,1.881744,1.4566,1.472093,1.811198,16
1.466761,1.930906,1.494952,1.539429,1.90277,1.437354,1.125325,1.142012,1.460142,1.52704,1.494073,1.509468,1.521335,1.702059,1.037952,1.439954,16
1.457539,1.903443,1.47327,1.51506,1.889709,1.434915,1.092445,1.094257,1.442624,1.5122,1.469665,1.478947,1.500784,1.694081,1.016644,1.422551,16
1.833807,1.815123,1.888133,1.920498,1.54683,1.794829,1.566087,1.610438,1.796779,1.863381,1.84705,1.881346,1.857505,1.43148,1.447173,1.794512,16
1.868192,1.798886,1.904659,1.943499,1.561096,1.841547,1.591432,1.635947,1.847113,1.898355,1.874107,1.905218,1.894377,1.476995,1.504712,1.833122,16
1.467085,1.956763,1.486107,1.564778,1.855685,1.45363,1.15516,1.172207,1.477161,1.536896,1.52045,1.535105,1.516432,1.700386,1.048199,1.438864,16
1.457624,1.919227,1.496718,1.525751,1.88978,1.429854,1.112849,1.109191,1.436524,1.510387,1.47939,1.489824,1.510798,1.686892,1.00983,1.430942,16
1.832462,1.831283,1.883973,1.926392,1.531148,1.808708,1.587082,1.62007,1.808541,1.868054,1.860877,1.888853,1.868214,1.445572,1.452728,1.794615,16
1.846188,1.837332,1.895006,1.932295,1.588199,1.835684,1.609129,1.632473,1.835927,1.882816,1.874645,1.896038,1.901943,1.44968,1.476712,1.812898,16
1.47332,1.933739,1.51281,1.540208,1.883749,1.461157,1.16809,1.145369,1.460046,1.530346,1.507649,1.508397,1.549859,1.691931,1.030898,1.442993,16
1.4558,1.903107,1.482193,1.506799,1.896983,1.447983,1.119703,1.086578,1.439449,1.509003,1.474361,1.470538,1.523455,1.703343,1.007304,1.422414,16
1.827392,1.730374,1.860053,1.868952,1.538302,1.790339,1.522915,1.548544,1.770907,1.846913,1.803629,1.828672,1.843254,1.415238,1.427135,1.770481,16
1.829908,1.839496,1.885905,1.924943,1.576054,1.819694,1.599418,1.620076,1.818295,1.867363,1.866096,1.887132,1.88635,1.464269,1.455427,1.799556,16
1.454722,1.919892,1.470608,1.526142,1.901265,1.454452,1.129235,1.12092,1.465843,1.518725,1.492422,1.495603,1.525232,1.696764,1.027038,1.42753,16
1.454369,1.91269,1.479497,1.517515,1.883773,1.45057,1.132112,1.105579,1.447185,1.513013,1.486236,1.48444,1.5231,1.703298,1.012452,1.422985,16
1.829057,1.826119,1.884521,1.921341,1.546454,1.80332,1.580245,1.612436,1.802,1.86256,1.854516,1.882527,1.865949,1.443897,1.44593,1.792598,16
1.835354,1.850539,1.887417,1.936052,1.5554,1.824639,1.610424,1.636381,1.826938,1.876282,1.876853,1.899939,1.888255,1.462764,1.465831,1.802876,16
1.464767,1.925883,1.488465,1.534371,1.880174,1.433774,1.115878,1.132026,1.451937,1.523779,1.488005,1.503958,1.510064,1.687761,1.029849,1.432284,16
1.453108,1.930795,1.477032,1.533643,1.8971,1.433387,1.108527,1.1192,1.453399,1.514778,1.486028,1.498996,1.502349,1.70448,1.024667,1.429175,16
1.831073,1.817073,1.892393,1.9171,1.574634,1.786808,1.562018,1.606908,1.788727,1.858598,1.842592,1.87824,1.856102,1.428463,1.439692,1.793485,16
1.845398,1.83912,1.899051,1.938841,1.56092,1.814587,1.586138,1.631059,1.822436,1.878736,1.867146,1.900159,1.876678,1.465966,1.471812,1.813556,16
1.468222,1.913827,1.495661,1.534823,1.893437,1.427357,1.104293,1.131582,1.449608,1.523243,1.482853,1.503826,1.508707,1.680586,1.030894,1.437958,16
1.473736,1.907851,1.493496,1.527211,1.896326,1.428104,1.082143,1.108543,1.443633,1.522678,1.470577,1.491594,1.496818,1.684522,1.031746,1.437632,16
1.84501,1.827571,1.896129,1.93835,1.524505,1.799943,1.57538,1.631328,1.807508,1.876373,1.860416,1.900047,1.857259,1.445021,1.463602,1.804613,16
1.847683,1.844806,1.899878,1.943502,1.560969,1.812865,1.58647,1.640336,1.827097,1.882692,1.869962,1.906631,1.876874,1.458693,1.477035,1.815563,16
1.470681,1.918701,1.487951,1.530217,1.861964,1.436666,1.109263,1.12465,1.448387,1.52614,1.483105,1.499108,1.505828,1.671912,1.028775,1.42976,16
1.541984,1.808729,1.530754,1.465923,1.988889,1.470054,1.030257,1.032163,1.448764,1.553447,1.418829,1.430071,1.546668,1.683748,1.079959,1.472169,16
1.829549,1.822052,1.888209,1.916894,1.590008,1.787442,1.56794,1.615875,1.795382,1.861159,1.846011,1.881886,1.862354,1.423503,1.443902,1.792308,16
1.845275,1.838956,1.897597,1.939308,1.561311,1.817032,1.588223,1.633106,1.826315,1.879448,1.868766,1.901272,1.879369,1.466793,1.473689,1.814443,16
1.462222,1.933703,1.486584,1.542634,1.89035,1.435044,1.120471,1.142256,1.460714,1.524704,1.494472,1.511623,1.511461,1.694996,1.035331,1.435609,16
1.490529,1.895402,1.512012,1.521711,1.867021,1.438046,1.104054,1.10859,1.433753,1.532625,1.472778,1.487716,1.510632,1.689911,1.035076,1.440471,16
1.8403,1.837016,1.889893,1.936831,1.516579,1.801413,1.581351,1.633646,1.809628,1.875504,1.863603,1.901002,1.859036,1.447022,1.461631,1.800053,16
1.830089,1.841526,1.887379,1.925299,1.595114,1.801017,1.583077,1.627002,1.813407,1.867405,1.85925,1.891243,1.8758,1.454424,1.455899,1.799382,16
1.56657,1.816379,1.536656,1.481852,2.019753,1.502185,1.051031,1.063614,1.489541,1.580951,1.438621,1.450028,1.572853,1.70064,1.125729,1.494997,16
1.46617,1.890092,1.484464,1.504498,1.905158,1.427877,1.076068,1.08616,1.436683,1.513851,1.457065,1.47064,1.505238,1.680261,1.018568,1.427822,16
1.834404,1.83748,1.886774,1.932013,1.547888,1.802083,1.578439,1.627227,1.813441,1.870482,1.860568,1.895029,1.865389,1.461139,1.459504,1.800642,16
1.86027,1.76941,1.887313,1.910208,1.575306,1.834689,1.566862,1.602771,1.83188,1.88634,1.846708,1.872692,1.889868,1.444366,1.486386,1.813657,16
1.465724,1.923412,1.494832,1.538645,1.88045,1.444611,1.137189,1.142145,1.458431,1.525358,1.497558,1.508729,1.526106,1.68245,1.029936,1.436427,16
1.450532,1.961401,1.47368,1.564027,1.891635,1.455724,1.155136,1.165652,1.48527,1.525805,1.521278,1.531053,1.520727,1.711867,1.042027,1.436771,16
1.832502,1.830442,1.888487,1.924839,1.562089,1.81038,1.583386,1.614021,1.809873,1.865644,1.858309,1.884954,1.873057,1.465915,1.452668,1.799849,16
1.841446,1.844358,1.892394,1.938041,1.559276,1.830065,1.604039,1.631514,1.831726,1.879128,1.875826,1.89937,1.889636,1.485793,1.472945,1.811514,16
1.469185,1.931781,1.503095,1.542934,1.879794,1.455051,1.162511,1.150303,1.461856,1.529985,1.509193,1.514174,1.539284,1.704502,1.034479,1.440726,16
1.455843,1.914286,1.469845,1.519077,1.881244,1.445393,1.1115,1.104332,1.451907,1.51513,1.47966,1.484206,1.510211,1.694268,1.019846,1.421303,16
1.823032,1.824031,1.885564,1.911158,1.594107,1.793888,1.577651,1.606248,1.791144,1.855044,1.847154,1.87456,1.868128,1.430532,1.434043,1.787149,16
1.830292,1.848908,1.890902,1.925157,1.617549,1.813961,1.603215,1.628305,1.817241,1.868316,1.867146,1.890573,1.891192,1.461369,1.455196,1.800531,16
1.460419,1.905243,1.48049,1.514704,1.901415,1.449995,1.124578,1.105223,1.451117,1.517735,1.481876,1.482244,1.526877,1.705616,1.022354,1.426608,16
1.454278,1.92288,1.456116,1.523804,1.897242,1.461626,1.123044,1.107552,1.469381,1.520056,1.48992,1.488472,1.515448,1.721618,1.033338,1.422225,16
1.827349,1.821674,1.888857,1.914834,1.578042,1.790703,1.573876,1.60965,1.789327,1.857663,1.846578,1.877923,1.862363,1.419505,1.436105,1.788648,16
1.836616,1.837621,1.887629,1.933608,1.528767,1.816487,1.595129,1.626715,1.816522,1.873336,1.86824,1.895102,1.873893,1.456884,1.460889,1.800569,16
1.599317,1.779954,1.576298,1.478253,2.012004,1.515142,1.052692,1.052914,1.478688,1.594641,1.430742,1.442401,1.589145,1.660699,1.134206,1.513442,16
1.4838,1.869642,1.495123,1.503745,1.874758,1.438648,1.078822,1.08784,1.435735,1.524339,1.455199,1.469099,1.511182,1.643992,1.025047,1.431157,16
1.827942,1.831747,1.884906,1.920083,1.568512,1.788214,1.568715,1.622854,1.798989,1.854268,1.851834,1.889805,1.863304,1.422058,1.449974,1.794994,16
1.826163,1.828987,1.887634,1.916818,1.59635,1.792949,1.574207,1.613781,1.798267,1.859778,1.849246,1.880793,1.868513,1.434482,1.443714,1.792999,16
1.531176,1.809984,1.518332,1.469017,1.962135,1.478913,1.051965,1.04134,1.454016,1.548975,1.429148,1.434079,1.552413,1.651989,1.068048,1.461476,16
1.469799,1.869117,1.478037,1.485884,1.909398,1.442447,1.075542,1.059581,1.434395,1.513531,1.44816,1.450714,1.513684,1.689363,1.017124,1.423123,16
2.054093,2.045687,2.101881,2.134263,1.802523,2.023903,1.830061,1.865038,2.024623,2.083751,2.072613,2.101417,1.856823,1.694481,1.719699,2.017699,16
1.828017,1.817017,1.894496,1.912504,1.597728,1.784726,1.562546,1.60189,1.783748,1.854303,1.839633,1.873293,1.858987,1.427113,1.433811,1.792241,16
1.477607,1.906807,1.512832,1.522167,1.896396,1.452425,1.140444,1.121287,1.44792,1.526928,1.487387,1.490511,1.54418,1.682279,1.026852,1.441092,16
1.534805,1.804753,1.515028,1.457735,1.994587,1.488739,1.042352,1.009639,1.452914,1.548624,1.421278,1.417406,1.550983,1.709221,1.07524,1.464811,16
1.829069,1.840989,1.887736,1.921894,1.591635,1.815492,1.60396,1.622204,1.811267,1.866097,1.865607,1.88666,1.886948,1.448666,1.449146,1.795176,16
1.823464,1.827786,1.881223,1.915424,1.562783,1.81338,1.597891,1.607383,1.800554,1.858803,1.858785,1.876327,1.877446,1.452362,1.438534,1.786748,16
1.462658,1.899907,1.470896,1.520907,1.931511,1.442966,1.092248,1.111129,1.466169,1.521091,1.476257,1.489673,1.514551,1.696222,1.039212,1.434703,16
1.459865,1.909158,1.478686,1.524913,1.891029,1.43115,1.096389,1.107993,1.445128,1.516146,1.476185,1.49006,1.498599,1.701606,1.024172,1.427856,16
1.485119,1.90399,1.513956,1.516161,1.921204,1.447981,1.120641,1.107859,1.445936,1.530557,1.478149,1.484565,1.535838,1.720788,1.039604,1.447271,16
1.453093,1.916773,1.478464,1.518611,1.900341,1.431116,1.10355,1.102354,1.44306,1.510666,1.475755,1.484665,1.505989,1.710215,1.016674,1.425399,16
1.825389,1.80544,1.874374,1.909776,1.538359,1.799039,1.566533,1.599265,1.796196,1.857451,1.8432,1.870791,1.858833,1.442996,1.440033,1.784773,16
1.836382,1.840366,1.887245,1.934218,1.53606,1.819108,1.595083,1.626993,1.820657,1.8735,1.869164,1.895442,1.87662,1.472711,1.462752,1.802678,16
1.463146,1.877717,1.484707,1.492766,1.914598,1.43437,1.082707,1.064724,1.427693,1.50789,1.453253,1.457064,1.511481,1.697555,1.009094,1.424689,16
1.656877,1.791514,1.598808,1.489862,2.136998,1.591406,1.089172,1.052626,1.540911,1.648277,1.459311,1.451287,1.639644,1.837463,1.228639,1.567463,16
1.91638,1.877922,1.961401,1.984562,1.649697,1.889143,1.659003,1.685274,1.87972,1.941966,1.921326,1.946127,1.79744,1.545819,1.547307,1.874499,16
1.984805,1.95071,2.031957,2.05017,1.765245,1.956799,1.737047,1.76557,1.952528,2.009635,1.988942,2.014038,1.822772,1.630985,1.633806,1.948269,16
1.541206,1.797124,1.527583,1.454687,2.001142,1.481985,1.039848,1.011869,1.446647,1.550925,1.418182,1.418409,1.554243,1.714471,1.077823,1.471364,16
1.457411,1.915527,1.487957,1.514587,1.913558,1.440018,1.10754,1.089462,1.440476,1.509381,1.474873,1.478491,1.51364,1.7133,1.013017,1.430887,16
1.818275,1.819491,1.879565,1.907713,1.581012,1.783347,1.566411,1.60266,1.784316,1.850564,1.840708,1.871677,1.856653,1.433376,1.428279,1.781165,16
1.821059,1.832872,1.878293,1.918511,1.559317,1.79404,1.579779,1.615846,1.798331,1.858037,1.853051,1.882455,1.862847,1.447128,1.439875,1.785797,16
1.463109,1.925243,1.497371,1.530751,1.861716,1.443517,1.142258,1.12393,1.440907,1.519655,1.494289,1.49881,1.519986,1.700723,1.015904,1.429423,16
1.46466,1.898585,1.503415,1.504056,1.903953,1.440918,1.112758,1.079666,1.427003,1.508967,1.467264,1.466792,1.52539,1.693198,1.003762,1.430338,16
1.821199,1.829046,1.876424,1.916129,1.556267,1.798495,1.578153,1.610645,1.800493,1.857655,1.852362,1.879793,1.864423,1.454999,1.440239,1.78667,16
1.823078,1.835931,1.877412,1.920727,1.561312,1.803696,1.587248,1.618925,1.80748,1.861803,1.858449,1.884767,1.87092,1.45859,1.446013,1.788848,16
1.466992,1.890649,1.50162,1.503643,1.90887,1.441191,1.120324,1.08714,1.428932,1.513671,1.471268,1.470437,1.529409,1.713325,1.010895,1.430634,16
1.466135,1.903655,1.503309,1.497545,1.895971,1.449716,1.125038,1.084866,1.432613,1.512056,1.47384,1.470442,1.534714,1.690912,1.003263,1.431094,16
1.824652,1.826041,1.875087,1.916935,1.536197,1.816749,1.59487,1.607868,1.806224,1.861458,1.859668,1.877664,1.87404,1.468092,1.443353,1.786258,16
1.829849,1.835762,1.884489,1.922434,1.578627,1.827197,1.607224,1.617339,1.819271,1.86746,1.868066,1.883996,1.892241,1.470446,1.454025,1.797432,16
1.4838,1.921019,1.530457,1.525738,1.919339,1.472267,1.177305,1.126244,1.454599,1.532252,1.502798,1.493719,1.570943,1.724767,1.033858,1.452735,16
1.482111,1.883886,1.494714,1.491329,1.946569,1.489948,1.143428,1.066295,1.457117,1.527472,1.477489,1.45443,1.562329,1.758122,1.038089,1.439898,16
1.827492,1.835835,1.888533,1.916863,1.599891,1.82437,1.612311,1.611263,1.807278,1.862418,1.865352,1.877891,1.893399,1.462054,1.442571,1.792452,16
1.826952,1.842787,1.884194,1.920755,1.591931,1.830207,1.61597,1.616857,1.818524,1.865574,1.870856,1.882602,1.897374,1.482125,1.450534,1.795622,16
1.486268,1.931549,1.535279,1.539956,1.922075,1.480645,1.193816,1.147638,1.469112,1.538145,1.516731,1.508549,1.580832,1.718016,1.043133,1.460174,16
1.75078,1.985237,1.750585,1.78285,1.922648,1.756849,1.435131,1.444891,1.737246,1.774216,1.72943,1.744698,1.792944,1.44471,1.356853,1.695651,16
1.825633,1.843607,1.87988,1.922679,1.562734,1.826165,1.61436,1.61955,1.815343,1.865995,1.871415,1.885316,1.888889,1.478578,1.448951,1.790838,16
1.825032,1.836732,1.883016,1.918923,1.581237,1.820204,1.606878,1.615003,1.810041,1.862435,1.865024,1.880917,1.887578,1.463743,1.444591,1.790991,16
1.483447,1.895958,1.511854,1.522188,1.886151,1.428528,1.100008,1.116267,1.436031,1.528039,1.472249,1.491409,1.513385,1.685226,1.032441,1.442244,16
1.486015,1.866084,1.504613,1.491724,1.914646,1.429306,1.058903,1.06196,1.422837,1.519382,1.441269,1.455216,1.507411,1.680886,1.023569,1.437065,16
1.858273,1.840106,1.905857,1.939823,1.568066,1.814944,1.577469,1.638907,1.829481,1.889289,1.867174,1.90826,1.877797,1.455585,1.484609,1.82332,16
